Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
248272,Jandiala Guru,74358,12,Jandiala (M Cl) - Ward No.12,
248334,Khanna,74572,21,Khanna (M CI) - Ward No.21,
253222,Mallanwala,2141827,2,Ward No.2,
248254,Sujanpur,74279,5,Sujanpur (M Cl) - Ward No.5,
248377,Bhadaur,72880,9,Bhadaur (M Cl) - Ward No.9,
248262,Dhariwal,8956,11,Dhariwal (M Cl) - Ward No.11,
248345,Bhagha Purana,12007,12,Bhagha Purana (M Cl) - Ward No.12,
248354,Fazilka,74658,17,Fazilka (M Cl) - Ward No.17,
248313,Nawanshahr,10358,4,Nawanshahr (M Cl) - Ward No.4,
248278,Rayya,74388,8,Rayya (NP) - Ward No.8,
248283,Kapurthala,9331,3,Kapurthala (M Cl) - Ward No.3,
248382,Ahmedgarh,13906,1,Ahmedgarh (M Cl) - Ward No.1,
277198,Arniwala Shekh Suban,2141991,3,Ward No. 3,
248375,Bhikhi,13866,11,Bhikhi (NP) - Ward No.11,
248303,Mukerian,74454,1,Mukerian (M Cl) - Ward No.1,
248363,Rampura Phul,13679,17,Rampura Phul (M Cl) - Ward No.17,
248289,Nakodar,9794,6,Nakodar (M Cl) - Ward No.6,
248312,Banga,10352,11,Banga (M Cl) - Ward No.11,
248351,Firozpur,12746,25,Firozpur (M Cl) - Ward No.25,
248332,Samrala,10521,7,Samrala (M CI) - Ward No.7,
248382,Ahmedgarh,13908,3,Ahmedgarh (M Cl) - Ward No.3,
248378,Barnala,72903,19,Reserve for Women-Ward No.19,
248305,Talwara,2195034,4,Ward No. 4,
248273,Amritsar,9122,25,Amritsar (M Corp.) - Ward No.25,
248367,Bathinda,74698,25,Bathinda (M Cl) - Ward No.25,
248378,Barnala,72907,23,Unreserved-Ward No.23,
248296,Jalandhar,9971,20,Jalandhar (M Corp.) - Ward No.20,
248312,Banga,10347,6,Banga (M Cl) - Ward No.6,
248403,Rajpura,15417,25,Rajpura (M Cl) - Ward No.25,
248259,Dinanagar,8920,1,Dinanagar (M Cl) - Ward No.1,
248366,Bhucho Mandi,13703,7,Bhucho Mandi (M Cl) - Ward No.7,
248376,Mansa,74756,11,Mansa (M Cl) - Ward No.11,
248361,Kot Kapura,13250,7,Kot Kapura (M Cl) - Ward No.7,
248350,Talwandi Bhai,12060,6,Talwandi Bhai (M Cl) - Ward No.6,
248263,Fatehgarh Churian,74326,14,Fatehgarh Churian (M Cl) - Ward No.14,
248388,Cheema,13993,7,Cheema (NP) - Ward No.7,
248289,Nakodar,9795,7,Nakodar (M Cl) - Ward No.7,
248367,Bathinda,74680,7,Bathinda (M Cl) - Ward No.7,
248298,Bhogpur,10021,11,Bhogpur (NP) - Ward No.11,
248308,Hoshiarpur,10279,2,Hoshiarpur (M Cl) - Ward No.2,
248308,Hoshiarpur,10303,26,Hoshiarpur (M Cl) - Ward No.26,
261446,Kiratpur Sahib,2503458,6,Ward No. 6,
248256,Pathankot,8890,9,Pathankot (M Cl) - Ward No.9,
248354,Fazilka,74642,1,Fazilka (M Cl) - Ward No.1,
248291,Nurmahal,9814,11,Nurmahal (M Cl) - Ward No.11,
248386,Sangrur,13969,17,Sangrur (M Cl) - Ward No.17,
248296,Jalandhar,9954,3,Jalandhar (M Corp.) - Ward No.3,
248360,Faridkot,13227,6,Faridkot (M Cl) - Ward No.6,
248348,Makhu,12046,5,Makhu (NP) - Ward No.5,
248374,Bareta,74743,11,Bareta (M Cl) - Ward No.11,
248342,Raikot,74603,14,Raikot (M CI) - Ward No.14,
