Local Body Code,Local Body Name,Local Body Type,District Level Parent Name,Intermediate Level Parent Name,Ward Code,Ward Number,Ward Name,Ward Name (In Local),
298396,ZAGANG DOK MUSAKSING,Village Panchayat,WEST KAMENG,RUPA,2507993,05,Musaksing-II,Musaksing-II,
103535,BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228825,1,Bichom-1,,
103535,BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228826,2,Bichom-2,,
103535,BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228827,3,New Bichom,New Bichom,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228801,1,Dahung -1,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228802,2,Dahung -2,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228803,3,Dahung -3,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228804,4,Dahung -4,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228805,5,Dahung -5,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228806,6,Dahung -6,,
103536,DAHUNG VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228807,7,Dahung -7,,
103537,DHIKIYANG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228763,1,Dikhyang-1,,
103537,DHIKIYANG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228764,2,Wawa Dzong-2,,
103537,DHIKIYANG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228765,3,Thalong-3,,
103537,DHIKIYANG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228766,4,Bidum- 4,,
103538,DITCHING,Village Panchayat,WEST KAMENG,SINGCHUNG,1228828,1,Ditching,,
103538,DITCHING,Village Panchayat,WEST KAMENG,SINGCHUNG,1228829,2,Sachida,,
103538,DITCHING,Village Panchayat,WEST KAMENG,SINGCHUNG,1228830,3,Lichini,,
298438,EAST BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,2508139,01,Ramu Chittu,Ramu Chittu,
298438,EAST BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,2508140,02,Gacham Seg-I,Gacham Seg-I,
298438,EAST BICHOM,Village Panchayat,WEST KAMENG,SINGCHUNG,2508141,03,Gacham Seg-II,Gacham Seg-II,
298435,JAHEK,Village Panchayat,WEST KAMENG,SINGCHUNG,2508133,01,Jahek,Jahek,
298435,JAHEK,Village Panchayat,WEST KAMENG,SINGCHUNG,2508134,02,Bidun,Bidun,
298435,JAHEK,Village Panchayat,WEST KAMENG,SINGCHUNG,2508135,03,Pokripa Chouhapa,Pokripa Chouhapa,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228808,1,Lui-1,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228809,2,Lui-2,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228810,3,Hemoibung-1,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228811,4,Hemoibung-2,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228812,5,Hemoibung-3,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228813,6,Hemoibung-4,,
103539,LUI VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228814,7,Hemoibung-5,,
103540,NAMFRI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228822,1,Namfri,,
103540,NAMFRI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228823,2,Magopam-1,,
103540,NAMFRI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228824,3,Magopam-2,,
103541,NEW KASPI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228815,1,Kaspi-1,,
103541,NEW KASPI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228816,2,Kaspi-2,,
103541,NEW KASPI,Village Panchayat,WEST KAMENG,SINGCHUNG,1228817,3,Nag Mandir,,
103542,RAMALINGAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228818,1,Ramalingam-1,,
103542,RAMALINGAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228819,2,Ramalingam-2,,
103542,RAMALINGAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228820,3,Lama Camp-3,,
103542,RAMALINGAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228821,4,Lama Camp-4,,
103543,RUCHUNGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228794,1,Ruchungpam-1,,
103543,RUCHUNGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228795,2,Ruchungpam-2,,
103543,RUCHUNGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228796,3,Ruchungpam-3,,
103544,SINGCHUNG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228776,1,Singchung-1,,
103544,SINGCHUNG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228777,2,Singchung-2,,
103544,SINGCHUNG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228778,3,Singchung-3,,
103544,SINGCHUNG,Village Panchayat,WEST KAMENG,SINGCHUNG,1228779,4,Singchung-4,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228767,1,Tenga Market-1,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228768,2,Tenga Market-2,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228769,3,Tenga Market-3,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228770,4,Tenga Market-4,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228771,5,Tenga Market-5,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228772,6,Tenga Market-6,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228773,7,Tenga Market-7,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228774,8,Tenga Market-8,,
103547,TENGAMARKET,Village Panchayat,WEST KAMENG,SINGCHUNG,1228775,9,Tenga Market-9,,
103545,TENGA VALLEY,Village Panchayat,WEST KAMENG,SINGCHUNG,1228797,1,Tenga Valley-1,,
103545,TENGA VALLEY,Village Panchayat,WEST KAMENG,SINGCHUNG,1228798,2,Tenga Valley-2,,
103545,TENGA VALLEY,Village Panchayat,WEST KAMENG,SINGCHUNG,1228799,3,Chindit Top-1,,
103545,TENGA VALLEY,Village Panchayat,WEST KAMENG,SINGCHUNG,1228800,4,Chindit Top-2,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228780,1,Tenga Village-1,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228781,2,Tenga Village-2,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228782,3,Tenga Village-3,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228783,4,Tenga Village-4,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228784,5,Tenga Village-5,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228785,6,Tenga Village-6,,
103546,TENGA VILLAGE,Village Panchayat,WEST KAMENG,SINGCHUNG,1228786,7,Khongpam-7,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228787,1,Tseringpam-1,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228788,2,Tseringpam-2,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228789,3,Tseringpam-3,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228790,4,Tseringpam-4,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228791,5,Tseringpam-5,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228792,6,Tseringpam-6,,
103548,TSERINGPAM,Village Panchayat,WEST KAMENG,SINGCHUNG,1228793,7,Tseringpam-7,,
103549,WANGHOO,Village Panchayat,WEST KAMENG,SINGCHUNG,1228760,1,Wanghoo-1,,
103549,WANGHOO,Village Panchayat,WEST KAMENG,SINGCHUNG,1228761,2,Wanghoo-2,,
103549,WANGHOO,Village Panchayat,WEST KAMENG,SINGCHUNG,1228762,3,Jahel-3,,
274279,Darbu,Village Panchayat,WEST KAMENG,THEMBANG,1226459,1,Darbu Vill. Seg-1,,
274279,Darbu,Village Panchayat,WEST KAMENG,THEMBANG,1226460,2,Darbu Vill. Seg-2,,
274279,Darbu,Village Panchayat,WEST KAMENG,THEMBANG,1226461,3,Darbu Vill. Seg-3,,
274279,Darbu,Village Panchayat,WEST KAMENG,THEMBANG,1226462,4,Tinghai Hamlet-4,,
274280,Khalibok,Village Panchayat,WEST KAMENG,THEMBANG,1226463,1,Khalibok Vill.Seg-1,,
274280,Khalibok,Village Panchayat,WEST KAMENG,THEMBANG,1226464,2,Khalibok Vill.Seg-2,,
274280,Khalibok,Village Panchayat,WEST KAMENG,THEMBANG,1226465,3,Lagam Vill.Seg-3,,
298416,MUNNA CAMP,Village Panchayat,WEST KAMENG,THEMBANG,2508072,01,Munna camp Seg-I (Balung),Munna camp Seg-I (Balung),
298416,MUNNA CAMP,Village Panchayat,WEST KAMENG,THEMBANG,2508073,02,Munna camp Seg-II (Balung),Munna camp Seg-II (Balung),
298416,MUNNA CAMP,Village Panchayat,WEST KAMENG,THEMBANG,2508074,03,Munna camp Seg-III (Balung),Munna camp Seg-III (Balung),
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226433,1,Namshu Seg-1,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226434,2,Namshu Seg-2,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226435,3,Namshu Seg-3,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226436,4,Namshu Seg-4,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226437,5,Munna Camp (Balung) Seg-5,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226438,6,Munna Camp (Balung) Seg-6,,
274275,Namshu,Village Panchayat,WEST KAMENG,THEMBANG,1226439,7,Munna Camp (Balung) Seg-7,,
274276,Pangma,Village Panchayat,WEST KAMENG,THEMBANG,1226440,1,Pangma Vill-Seg-1,,
274276,Pangma,Village Panchayat,WEST KAMENG,THEMBANG,1226441,2,Gonthung & Semnak Seg-2,,
274276,Pangma,Village Panchayat,WEST KAMENG,THEMBANG,1226442,3,Cherrong Vill.Seg-3,,
274276,Pangma,Village Panchayat,WEST KAMENG,THEMBANG,1226443,4,Panchavati Vill.Seg-4,,
274276,Pangma,Village Panchayat,WEST KAMENG,THEMBANG,1226444,5,Chander & Larjap Hargiet Seg-5,,
274278,Rahung,Village Panchayat,WEST KAMENG,THEMBANG,1226454,1,Rahung Vill.Seg-1,,
274278,Rahung,Village Panchayat,WEST KAMENG,THEMBANG,1226455,2,Sandan Vill. Seg-2,,
274278,Rahung,Village Panchayat,WEST KAMENG,THEMBANG,1226456,3,Sandan & Buchupam Seg-3,,
274278,Rahung,Village Panchayat,WEST KAMENG,THEMBANG,1226457,4,Warjun Vill. Seg-4,,
274278,Rahung,Village Panchayat,WEST KAMENG,THEMBANG,1226458,5,9 Mile Hamlet Seg-5,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226445,1,Salari Vill.Seg-1,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226446,2,Salari Vill.Seg-2,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226447,3,Salari Vill.Seg-3,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226448,4,Salari Vill.Seg-4,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226449,5,Salari Vill.Seg-5,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226450,6,Salari Vill.Seg-6,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226451,7,Mile & Khamling Seg-7,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226452,8,Mile & Khamling Seg-8,,
274277,Salari-Koitam,Village Panchayat,WEST KAMENG,THEMBANG,1226453,9,Khoitam Vill.Seg-9,,
274274,Thembang,Village Panchayat,WEST KAMENG,THEMBANG,1226429,1,Thembang Seg-1,,
274274,Thembang,Village Panchayat,WEST KAMENG,THEMBANG,1226430,2,Thembang Seg-2,,
274274,Thembang,Village Panchayat,WEST KAMENG,THEMBANG,1226431,3,Thembang Seg-3,,
274274,Thembang,Village Panchayat,WEST KAMENG,THEMBANG,1226432,4,Thembang Seg-4,,
298384,BALIPHOO,Village Panchayat,WEST KAMENG,THRIZINO,2507948,01,Baliphoo,Baliphoo,
298384,BALIPHOO,Village Panchayat,WEST KAMENG,THRIZINO,2507949,02,New Bazaar Line,New Bazaar Line,
298384,BALIPHOO,Village Panchayat,WEST KAMENG,THRIZINO,2507950,03,Tania,Tania,
103558,KARANGANIA,Village Panchayat,WEST KAMENG,THRIZINO,1229048,1,Karangania,,
103558,KARANGANIA,Village Panchayat,WEST KAMENG,THRIZINO,1229049,2,Kararamu,,
103558,KARANGANIA,Village Panchayat,WEST KAMENG,THRIZINO,1229050,3,Palatari,,
103559,KAYA VALLEY,Village Panchayat,WEST KAMENG,THRIZINO,1229032,1,Kaya Valley,,
103559,KAYA VALLEY,Village Panchayat,WEST KAMENG,THRIZINO,1229033,2,Dizangania,,
103559,KAYA VALLEY,Village Panchayat,WEST KAMENG,THRIZINO,1229034,3,Tuluhi,,
298389,PALATARI,Village Panchayat,WEST KAMENG,THRIZINO,2507968,01,Palatari,Palatari,
298389,PALATARI,Village Panchayat,WEST KAMENG,THRIZINO,2507969,02,Preego,Preego,
298389,PALATARI,Village Panchayat,WEST KAMENG,THRIZINO,2507970,03,Humthurugo,Humthurugo,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229010,6,Palizi Seg-6,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229011,7,Palizi Seg-7,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229012,1,Palizi Seg-1,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229013,2,Palizi Seg-2,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229014,3,Palizi Seg-3,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229015,4,Palizi Seg-4,,
103560,PALIZI,Village Panchayat,WEST KAMENG,THRIZINO,1229016,5,Palizi Seg-5,,
298387,PHIRIZIN,Village Panchayat,WEST KAMENG,THRIZINO,2507965,01,Phrizin,Phrizin,
298387,PHIRIZIN,Village Panchayat,WEST KAMENG,THRIZINO,2507966,02,Husigram,Husigram,
298387,PHIRIZIN,Village Panchayat,WEST KAMENG,THRIZINO,2507967,03,Masanyatti,Masanyatti,
298382,RAMDAGANIA,Village Panchayat,WEST KAMENG,THRIZINO,2507944,01,Ramda,Ramda,
298382,RAMDAGANIA,Village Panchayat,WEST KAMENG,THRIZINO,2507945,02,Chalis,Chalis,
298382,RAMDAGANIA,Village Panchayat,WEST KAMENG,THRIZINO,2507946,03,Lower Palizi,Lower Palizi,
298382,RAMDAGANIA,Village Panchayat,WEST KAMENG,THRIZINO,2507947,04,Phubangrugo,Phubangrugo,
103561,SAKRINE,Village Panchayat,WEST KAMENG,THRIZINO,1229045,1,Sakrin-1,,
103561,SAKRINE,Village Panchayat,WEST KAMENG,THRIZINO,1229046,2,Sakrin-2,,
103561,SAKRINE,Village Panchayat,WEST KAMENG,THRIZINO,1229047,3,Phrizine,,
103562,SUBU,Village Panchayat,WEST KAMENG,THRIZINO,1229017,1,Subu,,
103562,SUBU,Village Panchayat,WEST KAMENG,THRIZINO,1229018,2,Baliphoo,,
103562,SUBU,Village Panchayat,WEST KAMENG,THRIZINO,1229019,3,Tania,,
103563,THESSA,Village Panchayat,WEST KAMENG,THRIZINO,1229051,1,Thessa Seg-1,,
103563,THESSA,Village Panchayat,WEST KAMENG,THRIZINO,1229052,2,Thessa Seg-2,,
103563,THESSA,Village Panchayat,WEST KAMENG,THRIZINO,1229053,3,Yayong Seg-3,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229035,1,Thrizino Seg-1,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229036,2,Thrizino Seg-2,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229037,3,Thrizino Seg-3,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229038,4,Thrizino Seg-4,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229039,5,Thrizino Seg-5,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229040,6,Thrizino Seg-6,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229041,7,Thrizino Seg-7,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229042,8,Thrizino Seg-8,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229043,9,Husugo,,
103564,THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,1229044,10,Giziri,,
298385,UPPER THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,2507954,01,Upper Thrizino-I,Upper Thrizino-I,
298385,UPPER THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,2507955,02,Upper Thrizino-II,Upper Thrizino-II,
298385,UPPER THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,2507956,03,Upper Thrizino-III (Husugo),Upper Thrizino-III (Husugo),
298385,UPPER THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,2507957,04,Upper Thrizino-IV,Upper Thrizino-IV,
298385,UPPER THRIZINO,Village Panchayat,WEST KAMENG,THRIZINO,2507958,05,Upper Thrizino-V,Upper Thrizino-V,
298391,YAYUNG,Village Panchayat,WEST KAMENG,THRIZINO,2507974,01,Yayung,Yayung,
298391,YAYUNG,Village Panchayat,WEST KAMENG,THRIZINO,2507975,02,Diripam,Diripam,
298391,YAYUNG,Village Panchayat,WEST KAMENG,THRIZINO,2507976,03,Susano,Susano,
103565,BERU,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223431,1,Biru-I,,
103565,BERU,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223432,2,Biru-II,,
103565,BERU,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223433,3,Biru-III,,
103565,BERU,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223434,4,Biru-IV,,
103566,DEGO,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223435,1,Dego-I,,
103566,DEGO,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223436,2,Dego-II,,
103566,DEGO,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223437,3,Dego-III,,
103567,EYI,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223438,1,Eyi-I,,
103567,EYI,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223439,2,Eyi-II,,
103567,EYI,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223440,3,Eyi-III,,
103567,EYI,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223441,4,Eyi-IV,,
103568,LOGUM JINI(LOWER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223442,1,Logum Jini-(L)-I,,
103568,LOGUM JINI(LOWER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223443,2,Logum Jini-(L)-II,,
103568,LOGUM JINI(LOWER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223444,3,Logum Jini-(L)-III,,
103568,LOGUM JINI(LOWER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223445,4,Logum Jini-(L)-IV,,
103568,LOGUM JINI(LOWER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223446,5,Logum Jini-(L)-V,,
103569,LOGUM JINI(UPPER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223447,1,Logum Jini-(U)-I,,
103569,LOGUM JINI(UPPER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223448,2,Logum Jini-(U)-II,,
103569,LOGUM JINI(UPPER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223449,3,Logum Jini-(U)-III,,
103569,LOGUM JINI(UPPER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223450,4,Logum Jini-(U)-IV,,
103569,LOGUM JINI(UPPER),Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223451,5,Logum Jini-(U)-V,,
103570,PAKAM-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223452,1,Pakam-I-I,,
103570,PAKAM-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223453,2,Pakam-I-II,,
103570,PAKAM-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223454,3,Pakam-I-III,,
103570,PAKAM-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223455,4,Pakam-I-IV,,
103571,PAKAM-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223456,1,Pakam-II-I,,
103571,PAKAM-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223457,2,Pakam-II-II,,
103571,PAKAM-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223458,3,Pakam-II-III,,
298828,PAKAM-III,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517506,01,Pakam-III (A),Pakam-III (A),
298828,PAKAM-III,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517507,02,Pakam-III (B),Pakam-III (B),
298828,PAKAM-III,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517508,03,Pakam-III (C),Pakam-III (C),
103572,PANYA BOGDO-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223459,1,Panya-Bogdo-I,,
103572,PANYA BOGDO-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223460,2,Panya-Bogdo-II,,
103572,PANYA BOGDO-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223461,3,Panya-Bogdo-III,,
103572,PANYA BOGDO-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223462,4,Panya-Bogdo-IV,,
103572,PANYA BOGDO-I,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223463,5,Panya-Bogdo-V,,
298827,PANYA BOGDO-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517491,01,Panya Bogdo-II (A),Panya Bogdo-II (A),
298827,PANYA BOGDO-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517492,02,Panya Bogdo-II (B),Panya Bogdo-II (B),
298827,PANYA BOGDO-II,Village Panchayat,WEST SIANG,ALONG EAST LOWER,2517493,03,Panya Bogdo-II (C),Panya Bogdo-II (C),
103573,YEGGO-YOJI-YORA,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223464,1,Yeggo Yoji-Yora-I,,
103573,YEGGO-YOJI-YORA,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223465,2,Yeggo Yoji-Yora-II,,
103573,YEGGO-YOJI-YORA,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223466,3,Yeggo Yoji-Yora-III,,
103573,YEGGO-YOJI-YORA,Village Panchayat,WEST SIANG,ALONG EAST LOWER,1223467,4,Yeggo Yoji-Yora-IV,,
103574,BEYE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223469,1,Beye-I,,
103574,BEYE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223470,2,Beye-II,,
103574,BEYE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223471,3,Beye-III,,
103574,BEYE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223472,4,Beye-IV,,
103574,BEYE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223473,5,Beye-V,,
103575,DOJI-JELLY,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223474,1,Doji-Jeli-I,,
103575,DOJI-JELLY,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223475,2,Doji-Jeli-II,,
103575,DOJI-JELLY,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223476,3,Doji-Jeli-III,,
103575,DOJI-JELLY,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223477,4,Doji-Jeli-IV,,
103575,DOJI-JELLY,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223478,5,Doji-Jeli-V,,
244099,KOMBO JIRDIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223479,1,Jirdin-I,,
244099,KOMBO JIRDIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223480,2,Jirdin-II,,
244099,KOMBO JIRDIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223481,3,Jirdin-III,,
244099,KOMBO JIRDIN-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223482,4,Jirdin-IV,,
298831,KOMBO JIRDIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517515,01,Kombo Jirdin-II (A),Kombo Jirdin-II (A),
298831,KOMBO JIRDIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517516,02,Kombo Jirdin-II (B),Kombo Jirdin-II (B),
298831,KOMBO JIRDIN-II,Village Panchayat,WEST SIANG,ALONG EAST UPPER,2517517,03,Kombo Jirdin-II (C),Kombo Jirdin-II (C),
103576,KOMBO-PAPAK,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223483,1,Kombo Papak-I,,
103576,KOMBO-PAPAK,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223484,2,Kombo Papak-II,,
103576,KOMBO-PAPAK,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223485,3,Kombo Papak-III,,
103576,KOMBO-PAPAK,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223486,4,Kombo Papak-IV,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223487,1,Kombo Pomte-I,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223488,2,Kombo Pomte-II,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223489,3,Kombo Pomte-III,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223490,4,Kombo Pomte-IV,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223491,5,Kombo Pomte-V,,
103577,KOMBO-POMTE,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223492,6,Kombo Pomte-VI,,
103578,NGOMDIR-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223493,1,Ngomdir-I-I,,
103578,NGOMDIR-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223494,2,Ngomdir-I-II,,
103578,NGOMDIR-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223495,3,Ngomdir-I-III,,
103578,NGOMDIR-I,Village Panchayat,WEST SIANG,ALONG EAST UPPER,1223496,4,Ngomdir-I-IV,,
