Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
248244,Solan,11596,7,Thodo Ground,
276639,Tahliwal,1297027,6,Tahliwal (NP) - Ward No.6,
248211,Dharamshala,1296818,17,Dharmsala (M Cl) - Ward No.17,
276639,Tahliwal,1297028,7,Tahliwal (NP) - Ward No.7,
248250,Chopal,8841,1,Chopal (NP) - Ward No.1,
276639,Tahliwal,1297024,3,Tahliwal (NP) - Ward No.3,
248229,Hamirpur,11503,11,Hamirpur (M Cl) - Ward No.11,
248248,Shimla,1296805,30,Shimla (M Corp.) - Ward No.30,
248211,Dharamshala,11295,6,Dharmsala (M Cl) - Ward No.6,
248230,Bhota,68128,6,Bhota (NP) - Ward No.6,
248221,Banjar,68101,6,Banjar (NP) - Ward No.6,
248234,Mehatpur Basdehra,11531,3,Mehatpur Basdehra (NP) - Ward No.3,
248224,Sundernagar,68106,4,Sundarnagar (M Cl) - Ward No.4,
248242,Baddi,68145,2,Baddi (NP) - Ward No.2,
248043,Nahan,11617,8,Nahan (M Cl) - Ward No.8,
248240,Arki,11568,4,Arki (NP) - Ward No.4,
248243,Parwanoo,11583,3,Parwanoo (M Cl) - Ward No.3,
248241,Nalagarh,11575,4,Nalagarh (M Cl) - Ward No.4,
248248,Shimla,68538,16,Shimla (M Corp.) - Ward No.16,
248236,Ghumarwin,68132,3,Ghumarwin (NP) - Ward No.3,
248218,Manali,11428,4,Manali (NP) - Ward No.4,
275535,Jawali,1297073,3,Jawali (NP) - Ward No.3,
248225,Mandi,11473,10,Suhra,
248223,Sarkaghat,11461,5,Sarkaghat (NP) - Ward No.5,
274797,Baijnath-Paprola,1297052,4,Baijnath Paprola (NP) - Ward No.4,
248239,Bilaspur,11559,6,Bilaspur (M Cl) - Ward No.6,
248211,Dharamshala,1296814,13,Dharmsala (M Cl) - Ward No.13,
248248,Shimla,68546,24,Shimla (M Corp.) - Ward No.24,
248224,Sundernagar,68108,6,Sundarnagar (M Cl) - Ward No.6,
248045,Paonta Sahib,68522,11,Paonta Sahib (M Cl) - Ward No.11,
297014,Nerwa,2513257,7,Sheekyar,
248229,Hamirpur,11501,9,Hamirpur (M Cl) - Ward No.9,
248226,Rawalsar,68119,4,Rawalsar (NP) - Ward No.4,
248220,Bhuntar,11444,2,Bhuntar (NP) - Ward No.2,
248238,Naina Devi,11552,6,Naina Devi (M Cl) - Ward No.6,
248217,Palampur,11422,5,Suggar,
248044,Dalhousie,11261,1,Dalhousie (M Cl) - Ward No.1,
248225,Mandi,11468,5,Mangwain,
248234,Mehatpur Basdehra,11537,9,Mehatpur Basdehra (NP) - Ward No.9,
248242,Baddi,68150,7,Baddi (NP) - Ward No.7,
248211,Dharamshala,11296,7,Dharmsala (M Cl) - Ward No.7,
248228,Nadaun,11489,4,Nadaun (NP) - Ward No.4,
248248,Shimla,1296801,26,Shimla (M Corp.) - Ward No.26,
248233,Una,11518,1,Una (M Cl) - Ward No.1,
248045,Paonta Sahib,68155,3,Paonta Sahib (M Cl) - Ward No.3,
248244,Solan,11594,5,Lower Bazar,
248239,Bilaspur,11564,11,Bilaspur (M Cl) - Ward No.11,
248216,Jawalamukhi,11413,3,Jawalamukhi (NP) - Ward No.3,
248217,Palampur,2513090,12,Ghughar Tanda,
248253,Rohru,8865,4,Rohru (NP) - Ward No.4,
248244,Solan,2513060,17,Basal Patti Kather,
248242,Baddi,68151,8,Baddi (NP) - Ward No.8,
248243,Parwanoo,11587,7,Parwanoo (M Cl) - Ward No.7,
248232,Gagret,11515,5,Gagret (NP) - Ward No.5,
248216,Jawalamukhi,11415,5,Jawalamukhi (NP) - Ward No.5,
248222,Jogindarnagar,11455,6,Jogindarnagar (NP) - Ward No.6,
248234,Mehatpur Basdehra,11536,8,Mehatpur Basdehra (NP) - Ward No.8,
248043,Nahan,11612,3,Nahan (M Cl) - Ward No.3,
297014,Nerwa,2513255,5,Jakhoo (Nerwa),
248219,Kullu,11435,4,Kullu (M Cl) - Ward No.4,
297009,Amb,2513237,6,Adarsh Nagar,
274797,Baijnath-Paprola,1297056,8,Baijnath Paprola (NP) - Ward No.8,
248219,Kullu,11438,7,Kullu (M Cl) - Ward No.7,
248224,Sundernagar,68104,2,Sundarnagar (M Cl) - Ward No.2,
248252,Kotkhai,8858,4,Kotkhai (NP) - Ward No.4,
297011,Nirmand,2513271,7,Pokhtu,
248224,Sundernagar,68105,3,Sundarnagar (M Cl) - Ward No.3,
248233,Una,11528,11,Una (M Cl) - Ward No.11,
274794,Nerchowk,1297063,4,Nerchowk (M Cl) - Ward No.4,
248230,Bhota,68126,4,Bhota (NP) - Ward No.4,
248229,Hamirpur,11497,5,Hamirpur (M Cl) - Ward No.5,
248235,Santokhgarh,11539,2,Santokhgarh (NP) - Ward No.2,
248231,Daulatpur,11506,3,Daulatpur (NP) - Ward No.3,
248246,Narkanda,11633,4,Narkanda (NP) - Ward No.4,
248237,Talai,68140,4,Talai (NP) - Ward No.4,
248228,Nadaun,11492,7,Nadaun (NP) - Ward No.7,
248248,Shimla,1296802,27,Shimla (M Corp.) - Ward No.27,
276626,Dehra,1297039,2,Dehra (M Cl) - Ward No.2,
274797,Baijnath-Paprola,1297055,7,Baijnath Paprola (NP) - Ward No.7,
248235,Santokhgarh,11546,9,Santokhgarh (NP) - Ward No.9,
248248,Shimla,1296803,28,Shimla (M Corp.) - Ward No.28,
248243,Parwanoo,11585,5,Parwanoo (M Cl) - Ward No.5,
248252,Kotkhai,8861,7,Kotkhai (NP) - Ward No.7,
248227,Tira Sujanpur,11479,3,Tira Sujanpur (NP) - Ward No.3,
248244,Solan,11590,1,Deonghat Saproon,
248221,Banjar,68099,4,Banjar (NP) - Ward No.4,
297010,Kandaghat,2513199,3,Padav,
248234,Mehatpur Basdehra,11534,6,Mehatpur Basdehra (NP) - Ward No.6,
297012,Anni,2513260,3,Rani Bedha,
248232,Gagret,11511,1,Gagret (NP) - Ward No.1,
248244,Solan,11595,6,Jawahar Park,
248210,Nurpur,11282,2,Nurpur (M Cl) - Ward No.2,
297010,Kandaghat,2513201,5,Rajeshwaree,
248229,Hamirpur,11493,1,Hamirpur (M Cl) - Ward No.1,
248214,Nagrota Bagwan,68093,7,Nagrota Bagwan (NP) - Ward No.7,
248244,Solan,11592,3,Kather,
248046,Chamba,11277,8,Chamba (M Cl) - Ward No.8,
297011,Nirmand,2513269,5,Deem,
248219,Kullu,11439,8,Kullu (M Cl) - Ward No.8,
248043,Nahan,11619,10,Nahan (M Cl) - Ward No.10,
248248,Shimla,68547,25,Shimla (M Corp.) - Ward No.25,
248220,Bhuntar,11443,1,Bhuntar (NP) - Ward No.1,
248244,Solan,11591,2,Railway Station,
276627,Chowari,1296827,5,Chowari (NP) - Ward No.5,
248225,Mandi,11475,12,Bhagwahan,
248234,Mehatpur Basdehra,11530,2,Mehatpur Basdehra (NP) - Ward No.2,
248224,Sundernagar,68114,12,Sundarnagar (M Cl) - Ward No.12,
297013,Chirgaon,2513250,7,Mandli,
248217,Palampur,11419,2,Palampur Upper,
248045,Paonta Sahib,68159,7,Paonta Sahib (M Cl) - Ward No.7,
248227,Tira Sujanpur,11484,8,Tira Sujanpur (NP) - Ward No.8,
248217,Palampur,11418,1,Lohna,
297009,Amb,2513238,7,Pratap Nagar-1,
276639,Tahliwal,1297025,4,Tahliwal (NP) - Ward No.4,
248240,Arki,11567,3,Arki (NP) - Ward No.3,
248045,Paonta Sahib,68153,1,Paonta Sahib (M Cl) - Ward No.1,
248248,Shimla,68539,17,Shimla (M Corp.) - Ward No.17,
248220,Bhuntar,11447,5,Bhuntar (NP) - Ward No.5,
248250,Chopal,8847,7,Chopal (NP) - Ward No.7,
248229,Hamirpur,11499,7,Hamirpur (M Cl) - Ward No.7,
248222,Jogindarnagar,11452,3,Jogindarnagar (NP) - Ward No.3,
297013,Chirgaon,2513249,6,Sundha,
248246,Narkanda,11632,3,Narkanda (NP) - Ward No.3,
248213,Kangra,11305,5,Kangra (M Cl) - Ward No.5,
248224,Sundernagar,68109,7,Sundarnagar (M Cl) - Ward No.7,
248248,Shimla,68529,7,Shimla (M Corp.) - Ward No.7,
274797,Baijnath-Paprola,1297059,11,Baijnath Paprola (NP) - Ward No.11,
248046,Chamba,11276,7,Chamba (M Cl) - Ward No.7,
248251,Jubbal,8854,7,Jubbal (NP) - Ward No.7,
297014,Nerwa,2513256,6,Dundi Mandir,
248045,Paonta Sahib,68160,8,Paonta Sahib (M Cl) - Ward No.8,
248221,Banjar,68096,1,Banjar (NP) - Ward No.1,
248044,Dalhousie,11263,3,Dalhousie (M Cl) - Ward No.3,
248243,Parwanoo,11582,2,Parwanoo (M Cl) - Ward No.2,
248045,Paonta Sahib,68156,4,Paonta Sahib (M Cl) - Ward No.4,
274797,Baijnath-Paprola,1297050,2,Baijnath Paprola (NP) - Ward No.2,
248214,Nagrota Bagwan,68091,5,Nagrota Bagwan (NP) - Ward No.5,
248233,Una,11526,9,Una (M Cl) - Ward No.9,
248250,Chopal,8844,4,Chopal (NP) - Ward No.4,
248243,Parwanoo,11581,1,Parwanoo (M Cl) - Ward No.1,
248245,Rampur,11629,7,Rampur (M Cl) - Ward No.7,
248234,Mehatpur Basdehra,11532,4,Mehatpur Basdehra (NP) - Ward No.4,
297015,Shahpur,2513277,6,Gorda,
276627,Chowari,1296824,2,Chowari (NP) - Ward No.2,
276625,Karsog,1297086,7,Karsog (NP) - Ward No.7,
248214,Nagrota Bagwan,68092,6,Nagrota Bagwan (NP) - Ward No.6,
248251,Jubbal,8849,2,Jubbal (NP) - Ward No.2,
248248,Shimla,1296808,33,Shimla (M Corp.) - Ward No.33,
274797,Baijnath-Paprola,1297049,1,Baijnath Paprola (NP) - Ward No.1,
248225,Mandi,11470,7,Talyahar,
248045,Paonta Sahib,68161,9,Paonta Sahib (M Cl) - Ward No.9,
248244,Solan,11602,13,Kleen,
248225,Mandi,11471,8,Palace Colony-I,
248217,Palampur,2513092,14,Banuri,
248235,Santokhgarh,11543,6,Santokhgarh (NP) - Ward No.6,
248242,Baddi,68144,1,Baddi (NP) - Ward No.1,
248046,Chamba,11280,11,Chamba (M Cl) - Ward No.11,
297012,Anni,2513261,4,Naldera,
