Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
248146,Municipal Council Bandipora,9713,1,Bandipora (MC) - Ward No.1,
248041,Municipal Council Kishtwar,2244336,13,Kishtwar (MC) - Ward No.13,
248164,Municipal Committee Tral,2243133,12,Tral (MC) - Ward No.12,
248171,Municipal Council Anantnag,10748,13,Anantnag (MC) - Ward No.13,
248187,Municipal Committee Thanamandi,2244128,12,Thanamandi (MC) - Ward No.12,
248190,Municipal Committee Sunderbani,2241630,9,Sunderbani (MC) - Ward No.9,
248162,Municipal Committee Pampore,2243115,15,Pampore (MC) - Ward No.15,
296987,Municipal Committee Devsar,2241556,3,Devsar (MC) - Ward No.3,
276590,Municipal Council Reasi,1293704,7,Reasi (MC) Ward No.7,
248171,Municipal Council Anantnag,10742,7,Anantnag (MC) - Ward No.7,
,,,,,
,,,,,
