Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
248104,WANAPARTHY,51774,27,Wanaparthy (NP) - Ward No.27,
290085,Gundlapochampally,2175788,2,WARD 2,
257971,MAHABUBABAD,2519926,32,Ward No. 32,
290074,Kosgi,2176089,4,WARD 4,
290141,Mothkur,2147929,6,WARD 6,
290131,Narayankhed,2155836,5,ward5,
289549,Raikal,2148073,3,WARD3,
257989,KOLLAPUR,130707,10,WARD 10,
276412,Boduppal,2175822,6,WARD 6,
251653,Karimnagar,56817,9,Karimnagar (M) - Ward No.9,
290087,Nizampet,2155532,2,ward2,
290148,Jawaharnagar,2148539,15,WARD 15,
251685,Nalgonda,52367,2,Nalgonda (M) - Ward No.2,
248092,BODHAN,2073,27,Bodhan (M) - Ward No.27,
251664,Hyderabad,2102993,15,Ward No.15 Vanasthalipuram,
290082,Nagaram,2155151,9,ward9,
253104,Metpalli,3676,10,"Metpally - Bukka wada, Brahman Wada, Pochamma Veedi",
248083,Adilabad,126684,17,Adilabad Ward No 17,
253275,Narsampet,127722,18,Ward no.18,
253266,Jammikunta,54424,11,Ward No. 11,
290070,Maripeda,2154485,1,ward1,
248090,ARMOOR,162684,12,Ward12,
290153,Ameenpur,2170684,20,WARD 20,
251680,Nagarkurnool,51741,7,Nagarkurnool (CT) - Ward No.7,
251685,Nalgonda,2873,31,Nalgonda (M) - Ward No.31,
258044,IBRAHIMPATNAM,837728,11,Ibrahimpatnam 11,
290085,Gundlapochampally,2175790,4,WARD 4,
263222,Medchal,965083,20,Ward No. 20,
248101,MAHABUBNAGAR,2110,19,Mahbubnagar (M) - Ward No.19,
253104,Metpalli,3667,1,"Metpally - Regunta, Court back side, Nikhil Barath School Area",
263214,ACHAMPET,958653,9,Achampet-Ward No.9,
276409,Jalapally,2299832,18,WARD 18,
260709,DUBBAK,693722,6,Ward Number 6,
257865,Badangpet,1293197,9,Badangpet Ward No.9,
248084,Bellampalli,126788,34,Bellampalle Ward No 34,
257970,PARKAL,127488,2,Ward no.2,
253265,Huzurabad,54418,10,Ward No. 10,
290104,Amangal,2155810,5,ward5,
290134,Thirumalagiri,2155922,9,ward9,
251691,Warangal,959771,44,Warangal (M Corp.) - Ward No.44,
290099,Adibatla,2155763,12,ward12,
251682,Bhongir,3400,21,Bhongir (M) - Ward No.21,
290081,Dammaiguda,2154652,1,ward1,
251651,Jagtial,1562,27,Jagtial(M)-Ward No. 27,
248105,KHAMMAM,159512,42,Ward No.42,
257989,KOLLAPUR,129779,7,WARD 7,
251653,Karimnagar,69635,41,KARIMNAGAR(M)-WARD NO 41,
248105,KHAMMAM,2918,18,Khammam(M) - Ward No.18,
251651,Jagtial,50984,2,Jagtial (M) - Ward No.2,
248093,KAMAREDDY,3747,19,Kamareddy (M) - Ward No.19,
257970,PARKAL,127505,14,Ward no.14,
248105,KHAMMAM,2934,34,Khammam(M) - Ward No.34,
254930,Gajwel,120907,7,Gajwel Ward No. 7,
253267,Husnabad,196,2,Ward No. 2,
251664,Hyderabad,2102251,43,Ward No.43 Chandrayangutta,
248101,MAHABUBNAGAR,51726,9,Yenugonda (R) (OG) (Part) - Ward No.9,
290098,Bandlaguda Jagir,2155749,20,ward20,
290060,Waddepalle,2153145,10,ward10,
290132,Cherial,2155855,9,ward9,
251686,Devarakonda,52385,9,Devarakonda (CT) - Ward No.9,
251664,Hyderabad,2102667,100,Ward No.100 Sanathnagar,
248108,SATHUPALLY,160096,23,Ward 23,
290095,Sulthanabad,2155677,1,ward1,
251664,Hyderabad,2102050,77,Ward No.77 - Jambagh,
290104,Amangal,2155806,1,ward1,
253291,Bhupalpalle,126873,7,Ward no.7,
297095,Nakrekal,2415129,4,Ward No 4,
251664,Hyderabad,2102976,122,Ward No.122 Vivekananda Nagar Colony,
251652,Korutla,2519880,33,Ward No 33,
263216,jadcherla,2519825,27,Ward No. 27,
251664,Hyderabad,2102569,97,Ward No.97 Somajiguda,
251652,Korutla,1278,16,Koratla (M) - Ward No.16,
248099,TANDUR,69111,16,Tandur (M) - Ward No.16,
290068,Wyra,2154468,19,ward19,
248083,Adilabad,126700,33,Adilabad Ward No 33,
276410,Meerpet,2147490,34,WARD 34,
248103,GADWAL,56901,7,Gadwal (M) - Ward No.7,
251664,Hyderabad,2102700,71,Ward No.71 Guddimalkapur,
290084,Ghatkesar,2155449,11,ward11,
251654,Sircilla,51007,11,Sircilla (M) - Ward No.11,
248100,VIKARABAD,69094,24,Vicarabad (NP) - Ward No.24,
253275,Narsampet,127724,20,Ward no.20,
248088,Mandamarri,50386,13,Mandamarri Ward No 13,
289549,Raikal,2148071,1,WARD1,
248090,ARMOOR,162669,4,Ward04,
248103,GADWAL,71161,16,Gadwal (M) - Ward No.16,
251689,Miryalaguda,2519728,48,Miryalaguda Ward No.48,
251691,Warangal,959768,41,Warangal (M Corp.) - Ward No.41,
276409,Jalapally,2299837,23,WARD 23,
251664,Hyderabad,2102699,70,Ward No.70 Mehdipatnam,
276409,Jalapally,2299821,7,WARD 7,
251664,Hyderabad,2102384,56,Ward No.56 Kishan Bagh,
251653,Karimnagar,69637,43,KARIMNAGAR(M)-WARD NO 43,
253266,Jammikunta,54404,7,Ward No. 7,
290071,Thorrur,2176355,6,WARD 6,
248103,GADWAL,71158,13,Gadwal (M) - Ward No.13,
297017,Kothur,2415157,12,Ward No 12,
290140,Atmakur,2147914,1,WARD 1,
251651,Jagtial,1565,30,Jagtial(M)-Ward No. 30,
290102,Thukkuguda,2155793,3,ward3,
251689,Miryalaguda,52411,15,Miryalaguda (M) - Ward No.15,
263216,jadcherla,2519820,22,Ward No. 22,
248102,NARAYANPET,2212,19,Narayanpet (NP) - Ward No.19,
290102,Thukkuguda,2155799,9,ward9,
290099,Adibatla,2155766,15,ward15,
257864,Pedda Amberpet,1293179,11,Pedda Amberpet Ward No.11,
290146,Yadagirigutta,2148489,1,WARD 1,
290068,Wyra,2154457,8,ward8,
253291,Bhupalpalle,2519771,30,Ward No. 30,
251686,Devarakonda,52381,5,Devarakonda (CT) - Ward No.5,
248101,MAHABUBNAGAR,2127,36,Mahbubnagar (M) - Ward No.36,
290134,Thirumalagiri,2155911,13,WARD 13,
248092,BODHAN,470,18,Bodhan (M) - Ward No.18,
251664,Hyderabad,2102967,121,Ward No.121 Kukatpally,
248087,Mancherial,50936,14,Mancherial Ward No 14,
290147,Naspur,2176123,22,WARD 22,
248089,Nirmal,126754,7,Nirmal Ward No 7,
248101,MAHABUBNAGAR,51721,4,Mahbubnagar (M) - Ward No.4,
251664,Hyderabad,2101929,65,Ward No.65 Karwan,
248086,Kagaz Nagar,126744,24,Kagaznagar Ward No 24,
257971,MAHABUBABAD,127537,9,Ward no.14,
253269,Vemulawada,54427,11,Ward No. 11,
253269,Vemulawada,2519749,21,Ward No. 21,
251664,Hyderabad,2102996,18,Ward No.18 Lingojiguda,
290094,Manthani,2155666,12,ward12,
290076,Kyathanpally,2154557,5,ward5,
253268,Peddapalli,54471,20,Ward No. 20,
251651,Jagtial,1564,29,Jagtial(M)-Ward No. 29,
253265,Huzurabad,2519772,21,Ward No. 21,
248095,Medak,120881,17,Medak - Ward No 17,
290091,Chandur,2155626,6,ward6,
290076,Kyathanpally,2154566,14,ward14,
248089,Nirmal,126756,9,Nirmal Ward No 9,
258029,KALWAKURTHY,158544,11,kalwakurthy,
248093,KAMAREDDY,3742,14,Kamareddy (M) - Ward No.14,
251690,Jangaon,959668,26,Ward no.26,
251690,Jangaon,52439,2,Jangaon (NP) - Ward No.2,
290150,Turkayamjal,2170450,9,WARD 9,
251651,Jagtial,50989,7,Jagtial (M) - Ward No.7,
263216,jadcherla,2519821,23,Ward No. 23,
248110,PALWANCHA,52595,5,Palwancha (M) - Ward No.5,
248084,Bellampalli,126787,33,Bellampalle Ward No 33,
251651,Jagtial,2519867,39,Jagtial Ward No 39,
251651,Jagtial,1560,25,Jagtial(M)-Ward No. 25,
290093,Bheemgal,2155654,12,ward12,
290061,Dharmapuri,2175971,6,WARD 6,
297095,Nakrekal,2415127,2,Ward No 2,
251648,Ramagundam,126643,49,Ramagundam Ward No 49,
251691,Warangal,163301,52,Hanamkonda Ward No 27,
251690,Jangaon,52438,1,Jangaon (NP) - Ward No.1,
251664,Hyderabad,2102897,134,Ward No.134 Alwal,
251690,Jangaon,126668,7,Ward no.7,
290104,Amangal,2155817,12,ward12,
290084,Ghatkesar,2155456,18,ward18,
251689,Miryalaguda,52420,24,Miryalaguda (M) - Ward No.24,
248093,KAMAREDDY,2519736,37,Kamareddy (M) - Ward No.37,
248106,YELLANDU,52645,5,Yellandu (NP) - Ward No.5,
248093,KAMAREDDY,3748,20,Kamareddy (M) - Ward No.20,
290092,Khanapur,2155639,9,ward9,
290144,Alair,2148015,11,WARD 11,
251685,Nalgonda,52375,10,Nalgonda (R) (OG) - Ward No.10,
290145,Pochamapally,2148042,11,WARD 11,
253275,Narsampet,127705,1,Ward no.1,
248089,Nirmal,126758,11,Nirmal Ward No 11,
290075,Chennur,2154543,9,ward9,
290146,Yadagirigutta,2148492,4,WARD 4,
254930,Gajwel,120917,17,Gajwel Ward No. 17,
251664,Hyderabad,2102733,143,Ward No.143 Taranaka,
253257,Huzurnagar,270,15,GOVERNAMENT HOSPITAL AREA - SBH AREA - GODAM BAZAR - SAIBABA TEMPLE ROAD - NEAR VOORE VENKATAIAH HOUSE - CURRENT OFFICE AREA - APGVB BANK - MIRYALAGUDA ROAD NAGARA PANCHAYAT AREA - 12 TELEPHONE TOWER BAZAR - SUBBA RAJU BAZAR - PUBLIC CLUB BACK SIDE -,
290087,Nizampet,2155561,31,ward31,
248097,Zaheerabad,120815,13,Zahirabad - Ward No 13,
251653,Karimnagar,69643,49,KARIMNAGAR(M)-WARD NO 49,
290062,Alampur,2153600,7,ward7,
251648,Ramagundam,126632,38,Ramagundam Ward No 38,
251691,Warangal,52545,6,Warangal (M Corp.) - Ward No.6,
251664,Hyderabad,2102705,76,Ward No.76 Mallepally,
290060,Waddepalle,2153141,6,ward6,
251684,Suryapet,70698,7,Suryapet (M) - Ward No.7,
251654,Sircilla,2422,21,Sircilla (M) - Ward No.21,
248093,KAMAREDDY,50971,5,Kamareddy (M) - Ward No.5,
