Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249854,Guwahati,65792,41,Guwahati (M Corp.) - Ward No.41,
249932,Maibong,66369,1,Maibong (TC) - Ward No.1,
249929,Umrangso,12971,6,Umrangso (TC) - Ward No.6,
249836,Bongaigaon,69021,15,Bongaigaon (MB) - Ward No.15,
249854,Guwahati,69086,10,Guwahati (M Corp.) - Ward No.10,
249944,Hailakandi,13433,1,Hailakandi (MB) - Ward No.1,
249870,Hojai,66031,13,Hojai (MB) - Ward No.13,
249940,Karimganj,66390,20,Karimganj (MB) - Ward No.20,
249912,Jorhat,66315,6,Jorhat (MB) - Ward No.6,
249941,Badarpur,13427,1,Badarpur (TC) - Ward No.1,
249859,Tangla,12592,3,Tangla (TC) - Ward No.3,
249854,Guwahati,65808,57,Guwahati (M Corp.) - Ward No.57,
249918,Dergaon,66341,2,Dergaon (TC) - Ward No.2,
249896,Dibrugarh,66091,2,Dibrugarh (MB) - Ward No.2,
249933,Silchar,13004,14,Silchar (MB) - Ward No.14,
249829,Bilasipara,12520,11,Bilasipara (TC) - Ward No.11,
249933,Silchar,13381,17,Silchar (MB) - Ward No.17,
249924,Donkamokam,66345,1,Donkamokam (TC) - Ward No.1,
249829,Bilasipara,12517,8,Bilasipara (TC) - Ward No.8,
249903,Naharkatiya,66290,3,Naharkatiya (TC) - Ward No.3,
249877,Tezpur,12687,24,Hazarpar Dekar Gaon (OG) - Ward No.24,
249854,Guwahati,65806,55,Guwahati (M Corp.) - Ward No.55,
249872,Lumding,66045,5,Lumding (MB) - Ward No.5,
249851,Palasbari,69070,5,Palasbari (MB) - Ward No.5,
249875,Dhekiajuli,66066,4,Dhekiajuli (MB) - Ward No.4,
249834,Goalpara,68984,11,Goalpara (MB) - Ward No.11,
249854,Guwahati,69089,13,Guwahati (M Corp.) - Ward No.13,
249929,Umrangso,12967,2,Umrangso (TC) - Ward No.2,
249854,Guwahati,69081,5,Guwahati (M Corp.) - Ward No.5,
249926,Bokajan,12954,2,Bokajan (TC) - Ward No.2,
249940,Karimganj,66389,19,Karimganj (MB) - Ward No.19,
249933,Silchar,13383,18,Silchar (MB) - Ward No.18,
249930,Haflong,66366,12,Haflong (TC) - Ward No.12,
249872,Lumding,66051,8,Lumding (MB) - Ward No.8,
249827,Dhubri,12495,6,Dhubri (MB) - Ward No.6,
249854,Guwahati,69080,4,Guwahati (M Corp.) - Ward No.4,
249881,Bihpuria,5963,8,Bihpuria (TC) - Ward No.8,
249858,Nalbari,12583,6,Nalbari (MB) - Ward No.6,
249888,Tinsukia,12842,15,Tinsukia (MB) - Ward No.15,
249944,Hailakandi,13440,8,Hailakandi (MB) - Ward No.8,
249834,Goalpara,68978,5,Goalpara (MB) - Ward No.5,
249854,Guwahati,65793,42,Guwahati (M Corp.) - Ward No.42,
249829,Bilasipara,12513,4,Bilasipara (TC) - Ward No.4,
249898,Chabua,12854,1,Chabua (TC) - Ward No.1,
249843,Barpeta,69054,16,Barpeta (MB) - Ward No.16,
249851,Palasbari,69067,2,Palasbari (MB) - Ward No.2,
249876,Rangapara,12661,2,Rangapara (TC) - Ward No.2,
249905,Sibsagar,12870,9,Sibsagar (MB) - Ward No.9,
249834,Goalpara,68992,19,Goalpara (MB) - Ward No.19,
249922,Barpathar,12934,3,Barpathar (TC) - Ward No.3,
249939,Lakhipur Municipality,13418,3,Lakhipur (TC) - Ward No.3,
249879,Biswanath Chariali,12696,8,Biswanath Chariali (TC) - Ward No.8,
249854,Guwahati,65785,34,Guwahati (M Corp.) - Ward No.34,
249862,Udalguri,12598,1,Udalguri (TC) - Ward No.1,
249881,Bihpuria,5961,6,Bihpuria (TC) - Ward No.6,
249871,Doboka,12648,10,Doboka (TC) - Ward No.10,
249933,Silchar,13391,22,Silchar (MB) - Ward No.22,
249854,Guwahati,65795,44,Guwahati (M Corp.) - Ward No.44,
249864,Marigaon,66015,1,Marigaon (TC) - Ward No.1,
249831,Chapar,68690,2,Chapar (TC) - Ward No.2,
249866,Nagaon,12630,23,Nagaon (MB) - Ward No.23,
249851,Palasbari,69073,8,Palasbari (MB) - Ward No.8,
249877,Tezpur,12676,13,Tezpur (MB) - Ward No.13,
249877,Tezpur,12686,23,Parbatia Gaon (OG) - Ward No.23,
249906,Amguri,66296,5,Amguri (TC) - Ward No.5,
249896,Dibrugarh,66284,20,Dibrugarh (MB) - Ward No.20,
249869,Kampur Town,12638,1,Kampur Town (CT) - Ward No.1,
249941,Badarpur,13430,4,Badarpur (TC) - Ward No.4,
249924,Donkamokam,66347,3,Donkamokam (TC) - Ward No.3,
253264,Bakulia,552,3,Bakulia (TC) - Ward No. 3,
249940,Karimganj,66395,25,Karimganj (MB) - Ward No.25,
249933,Silchar,13379,16,Silchar (MB) - Ward No.16,
249829,Bilasipara,12518,9,Bilasipara (TC) - Ward No.9,
249829,Bilasipara,12521,12,Bilasipara (TC) - Ward No.12,
249933,Silchar,12982,3,Silchar (MB) - Ward No.3,
249882,North Lakhimpur,12716,10,North Lakhimpur (MB) - Ward No.10,
249940,Karimganj,66387,17,Karimganj (MB) - Ward No.17,
253212,Narayanpur,4915,4,Narayanpur (TC) - Ward No.4,
249844,Howli,12554,2,Howli (TC) - Ward No.2,
249879,Biswanath Chariali,12691,3,Biswanath Chariali (TC) - Ward No.3,
249854,Guwahati,65783,32,Guwahati (M Corp.) - Ward No.32,
249831,Chapar,68973,4,Chapar (TC) - Ward No.4,
249908,Sonari,12889,4,Sonari (MB) - Ward No.4,
249883,Dhemaji,66077,4,Dhemaji (TC) - Ward No.4,
249836,Bongaigaon,69029,19,Bongaigaon (MB) - Ward No.19,
249919,Golaghat,12915,5,Golaghat (MB) - Ward No.5,
249907,Nazira,12882,7,Nazira (MB) - Ward No.7,
249898,Chabua,12857,4,Chabua (TC) - Ward No.4,
249925,Diphu,12946,4,Diphu (TC) - Ward No.4,
249828,Sapatgram,12508,3,Sapatgram (TC) - Ward No.3,
249860,Mangaldoi,66010,7,Mangaldoi (MB) - Ward No.7,
249888,Tinsukia,12834,7,Tinsukia (MB) - Ward No.7,
249862,Udalguri,12600,3,Udalguri (TC) - Ward No.3,
249923,Hamren,12941,6,Hamren (TC) - Ward No.6,
249912,Jorhat,66314,5,Jorhat (MB) - Ward No.5,
249945,Lala,883798,8,Lala (TC) - Ward No. 8,
249864,Marigaon,66017,3,Marigaon (TC) - Ward No.3,
249916,Titabor Town,935096,3,Titabor Town (CT) - Ward No.3,
249870,Hojai,66021,3,Hojai (MB) - Ward No.3,
249883,Dhemaji,66074,1,Dhemaji (TC) - Ward No.1,
249834,Goalpara,68985,12,Goalpara (MB) - Ward No.12,
249821,Gossaigaon,68685,3,Gossaigaon (TC) - Ward No.3,
249836,Bongaigaon,69015,12,Bongaigaon (MB) - Ward No.12,
249854,Guwahati,69083,7,Guwahati (M Corp.) - Ward No.7,
249944,Hailakandi,883794,16,Hailakandi (MB) - Ward No. 16,
249887,Makum,66081,3,Makum (TC) - Ward No.3,
249882,North Lakhimpur,12711,5,North Lakhimpur (MB) - Ward No.5,
249896,Dibrugarh,66285,21,Dibrugarh (MB) - Ward No.21,
249829,Bilasipara,12510,1,Bilasipara (TC) - Ward No.1,
253211,Dhakuakhana,5966,1,Dhakuakhana (TC) - Ward No.1,
249866,Nagaon,12612,5,Nagaon (MB) - Ward No.5,
249843,Barpeta,69050,12,Barpeta (MB) - Ward No.12,
249823,Basugaon,12482,1,Basugaon (TC) - Ward No.1,
249927,Howraghat,66352,3,Howraghat (TC) - Ward No.3,
249887,Makum,66082,4,Makum (TC) - Ward No.4,
249866,Nagaon,12629,22,Nagaon (MB) - Ward No.22,
249846,Sarthebari,69063,2,Sarthebari (TC) - Ward No.2,
249932,Maibong,66370,2,Maibong (TC) - Ward No.2,
249933,Silchar,13401,27,Silchar (MB) - Ward No.27,
249944,Hailakandi,13441,9,Hailakandi (MB) - Ward No.9,
249927,Howraghat,66353,4,Howraghat (TC) - Ward No.4,
249881,Bihpuria,5964,9,Bihpuria (TC) - Ward No.9,
249843,Barpeta,69058,20,Barpeta (MB) - Ward No.20,
249827,Dhubri,12491,2,Dhubri (MB) - Ward No.2,
249928,Dokmoka,12961,2,Dokmoka (TC) - Ward No.2,
249884,Silapathar,12721,1,Silapathar (TC) - Ward No.1,
249880,Gohpur,12699,3,Gohpur (TC) - Ward No.3,
249851,Palasbari,69071,6,Palasbari (MB) - Ward No.6,
249925,Diphu,12950,8,Diphu (TC) - Ward No.8,
249858,Nalbari,12587,10,Nalbari (MB) - Ward No.10,
249939,Lakhipur Municipality,13416,1,Lakhipur (TC) - Ward No.1,
249875,Dhekiajuli,66071,9,Dhekiajuli (MB) - Ward No.9,
249854,Guwahati,69091,15,Guwahati (M Corp.) - Ward No.15,
249861,Kharupatia,12595,2,Kharupatia (TC) - Ward No.2,
249858,Nalbari,12578,1,Nalbari (MB) - Ward No.1,
249858,Nalbari,12579,2,Nalbari (MB) - Ward No.2,
249933,Silchar,13385,19,Silchar (MB) - Ward No.19,
249854,Guwahati,65796,45,Guwahati (M Corp.) - Ward No.45,
249907,Nazira,12878,3,Nazira (MB) - Ward No.3,
249929,Umrangso,12974,9,Umrangso (TC) - Ward No.9,
249880,Gohpur,12702,6,Gohpur (TC) - Ward No.6,
249875,Dhekiajuli,66068,6,Dhekiajuli (MB) - Ward No.6,
249925,Diphu,12949,7,Diphu (TC) - Ward No.7,
249834,Goalpara,68983,10,Goalpara (MB) - Ward No.10,
