Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name
252184,Guruvayoor,76559,2,Pillakkad
252207,Perumbavoor,75907,3,MASJID
252160,Kozhikode,1294915,60,Palayam
252250,Mavelikkara,76654,14,Mavelikkara (M) - Ward No.14
252170,Malappuram,1295235,36,KARAPARAMBU
272907,Mannarkad,1294488,29,Nambiyamkunnu
272909,Wadakkanchery,1293916,22,Pullanikkad
252108,Kasaragod,76310,20,FISH MARKET
252111,Payyannur,76265,7,KOROME CENTRAL
252260,Thiruvananthapuram,2513169,54,NEDUMCAUD
252176,Palakkad,77822,10,KALLEPPULLI NORTH
252112,Taliparamba,50440,26,EZHAM MILE
252111,Payyannur,1294060,39,SANTHI GRAMAM
272901,Kondotty,1295179,21,Manathodi
252125,Kannur,1294020,40,Padanna
252215,Paravur,55896,5,TOWN HALL
252170,Malappuram,1295239,40,PERUMPARABU
252169,Manjeri,50133,6,NELLIPARAMBA
252248,Kayamkulam,76529,26,Kayamkulam (M) - Ward No.26
252254,Punalur,49461,25,ASHTAMANGALAM
252260,Thiruvananthapuram,2513205,77,BEEMAPALLY
252215,Paravur,55892,1,MATTUMMAL NEENDOOR
252258,Attingal,1294527,31,MELATTINGAL
272899,Ramanattukara,1294870,7,Maleeri
272909,Wadakkanchery,1293918,24,Mangalam South
252159,koyilandy,56287,29,MANAMAL
252175,Ottappalam,76494,20,N.S.S. COLLEGE
252172,Tirur,75796,24,EZHUR WEST
252242,Cherthala,77778,27,Cherthala (M) - Ward No.27
252255,Kollam,56006,46,Thamarakulam
252204,Irinjalakuda,76673,1,Moorkanad
252111,Payyannur,76278,20,MAVICHERI
252261,Neyyattinkara,50284,6,PUNNAYKKADU
252258,Attingal,50075,9,GRAMAM
252257,Varkala,50046,7,Varkala (M) - Ward No.7
252181,Chavakkad,77908,10,Ovungal
252255,Kollam,55990,30,Kilikolloor
252256,Paravoor,50022,9,OLLAL
252260,Thiruvananthapuram,2513188,73,KURIYATHY
272883,Kattappana,1293957,21,20 Acre - Ward No. 21
252256,Paravoor,50017,4,PARAYILKAV
272909,Wadakkanchery,1293922,28,Parlikkad
252260,Thiruvananthapuram,56375,21,Chettivilakam
259707,Karunagappally,1294354,8,NAMBARUVIKALA KSHEERASANGAM
252108,Kasaragod,76306,16,PACHAKKAD
252215,Paravur,55903,12,SANTHI NAGAR
272902,Valanchery,1295434,23,Kattipparuthi
259708,Thrikkakara,1295116,17,CHITTETHUKARA
252239,Changanassery,1293797,33,MARKET - Ward No.33
252261,Neyyattinkara,1294175,44,VAZHIMUKKU
252261,Neyyattinkara,50308,30,PULLAMALA
272880,Harippad,1305405,7,Aroor L P S
252200,Kodungallur,1293843,39,Katholiparambu
252160,Kozhikode,49993,3,Erannikkal
252236,Vaikom,77686,15,KAYIPPURAM - Ward No.15
252169,Manjeri,50134,7,MELAKKAM
252260,Thiruvananthapuram,56378,24,Kuravankonam(M Corp.) - Ward No.24
252247,Alappuzha,77857,11,Alappuzha (M) - Ward No.11
252250,Mavelikkara,1294536,24,Mavelikkara (M) - Ward No.24
272905,Pattambi,1294434,3,2nd Mile
252227,Thrippunithura,76019,27,MEKKARA
272891,Ettumanoor,1293887,34,Kannarmugal
272885,Panoor,1294138,10,Thiruval
272910,Mananthavady,1294589,29,Pariyaram Kunnu
252174,Shoranur,76459,12,CHUDUVALATHUR SOUTH
272902,Valanchery,1295431,20,Painkannur
259710,Nilambur,1295277,27,PATTARAKKA
252248,Kayamkulam,76515,12,Kayamkulam (M) - Ward No.12
272912,Parappanangadi,1295319,36,Chappappadi
252207,Perumbavoor,75911,7,TEMPLE WARD
272891,Ettumanoor,1293879,26,Cheruvandoor
252125,Kannur,49682,5,Thalappu
252160,Kozhikode,50004,14,Chevarambalam
272880,Harippad,1305414,16,Hospital
252259,Nedumangad,50270,23,PARANDODE
272915,Anthur,1294217,12,Kodalloor
272905,Pattambi,1294448,17,Mele Pattambi
252170,Malappuram,77569,28,ADHIKARITHODI
252226,Maradu,56243,17,SUB REJISTRAR OFFICE
252260,Thiruvananthapuram,2513223,95,ANAMUGHAM
252234,Palai,76135,17,12TH MILE- Ward No.17
272889,Kottarakkara,1294388,7,College
252218,Eloor,1295005,27,KOCHAL
272880,Harippad,1305410,12,Nedumthara
252170,Malappuram,56336,1,PADIJAREMMUK
252108,Kasaragod,76319,29,THALANGARA PADINHAR
252159,koyilandy,1294785,40,KASMI KANDI
252254,Punalur,49458,22,KAKKODU
259707,Karunagappally,1294376,30,PAKALVEEDU
272912,Parappanangadi,1295318,35,Ottummal South
252238,Kottayam,76183,6,PUTHETTU - Ward No.6
252110,Kanhangad,76256,29,MARAKKAPPU KADAPPURAM
272892,Erattupetta,1293820,19,Vanchankal - Ward No. 19
272883,Kattappana,1293951,15,Puliyammala - Ward No. 15
272881,Koothattukulam,1295083,9,Ambalam Ward
272896,Payyoli,1294828,1,Kottakkal
252174,Shoranur,1294280,33,RED GATE
272904,Tanur,1295355,27,Vembayam Parambu
272891,Ettumanoor,1293883,30,Karithas
252254,Punalur,49438,2,KANJIRAMALA
252250,Mavelikkara,76661,21,Mavelikkara (M) - Ward No.21
272909,Wadakkanchery,1293903,9,Irattakulangara
259709,Kottakkal,1295219,20,MARAVETTUM
272910,Mananthavady,1294585,25,Mananthavady town
252200,Kodungallur,78002,13,K K T M
272889,Kottarakkara,1294395,14,Thrikkannamangal
252238,Kottayam,1293782,44,KODIMATHA SOUTH - Ward No.44
252215,Paravur,1294945,27,KEDAMANGALAM
252247,Alappuzha,77809,5,Alappuzha (M) - Ward No.5
252205,Chalakudy,76721,27,Kottatt
252248,Kayamkulam,76528,25,Kayamkulam (M) - Ward No.25
252254,Punalur,76777,30,KOMALAMKUNNU
272897,Koduvally,1294776,34,Vavad Center
252174,Shoranur,76462,15,TECHNICAL HIGH SCHOOL
252220,Kochi,77617,50,Chambakkara
272897,Koduvally,1294751,9,Arangode
252261,Neyyattinkara,50293,15,PLAVILA
272885,Panoor,1294162,34,Aniyaram Central
272900,Feroke,1294677,6,Chanthakkadavu
272901,Kondotty,1295195,37,Kanhiraparambu
272905,Pattambi,1294458,27,Thottungal City
252208,Angamaly,75931,6,KOTHAKULANGARA EAST
252255,Kollam,55989,29,Ayathil
252180,Kunnamkulam,75839,11,CHERUKUNNU
252211,Aluva,76788,16,SNEHALAYAM
272907,Mannarkad,1294469,10,Arayamkode
252144,Koothuparamba,49736,13,KUTTIKKAD
272907,Mannarkad,1294478,19,Vinayaka Nagar
272882,Piravom,1295010,1,Kakkad West
252176,Palakkad,77841,29,MURIKAVU
259708,Thrikkakara,1295106,7,VALYATTU MUGAL
252159,koyilandy,56279,21,THETTI KUNNU
252112,Taliparamba,49348,14,BADARIYA NAGAR
252111,Payyannur,1294064,43,KRAMMEL EAST
252200,Kodungallur,1293842,38,Keraleswarapuram
252255,Kollam,55977,17,Kadappakkada
252172,Tirur,75781,9,CHEMBRA
252239,Changanassery,77748,29,FIRE STATION - Ward No.29
252108,Kasaragod,76301,11,BADIRA
272885,Panoor,1294160,32,Olippil
252194,Thrissur,75847,6,RAMAVARMAPURAM
252160,Kozhikode,75715,51,Punjappadam
252160,Kozhikode,75717,53,Mathottam
252170,Malappuram,77561,20,CHEMMANKADAVU
252149,Thalassery,56177,36,NANGARATH
252205,Chalakudy,76709,15,Aratukadavu
252233,Thodupuzha,76093,3,VENGATHANAM - Ward No.3
252231,Kothamangalam,76086,22,KARAKKUNNAM
272885,Panoor,1294161,33,Kanakamala
252208,Angamaly,75936,11,VENGOOR SOUTH
252220,Kochi,56209,24,Moolamkuzhi
252220,Kochi,56226,41,Padivattom
252257,Varkala,50044,5,Varkala (M) - Ward No.5
272892,Erattupetta,1293807,6,Mathakkal - Ward No. 6
272897,Koduvally,1294752,10,Malipuram
272891,Ettumanoor,1293861,8,Naduvathery
252200,Kodungallur,1293830,26,Valiyapanikkanthuruth
252220,Kochi,56192,7,Cheralai
252233,Thodupuzha,76092,2,GURU I.T.C. - Ward No.2
252200,Kodungallur,78013,24,Anappuzha
272889,Kottarakkara,1294392,11,Eyamkunnu
252256,Paravoor,50028,15,KOTTAMOOLA
252255,Kollam,55987,27,Vadakkevila
252242,Cherthala,77762,11,Cherthala (M) - Ward No.11
272901,Kondotty,1295164,6,Neerad
252260,Thiruvananthapuram,56360,6,Ulloor
252194,Thrissur,75867,26,ANCHERY
252180,Kunnamkulam,75835,7,KAKKAD
272892,Erattupetta,1293825,24,Chirappara - Ward No. 24
272884,Sreekandapuram,1294188,13,Ellerinji
259710,Nilambur,1295253,3,CHRUVATHKUNNU
252171,Perinthalmanna,75766,21,KUNNAPPALLI (SOUTH)
252157,Vatakara,49832,20,PUTHIYAPPU
252239,Changanassery,1293798,34,YMCA - Ward No.34
252204,Irinjalakuda,1293981,26,Unnayivarrier Smaraka Kalanilayam
252233,Thodupuzha,76096,6,AMBALAM - Ward No.6
252211,Aluva,76787,15,TREASURY
252242,Cherthala,77773,22,Cherthala (M) - Ward No.22
252200,Kodungallur,77992,3,J T S
252207,Perumbavoor,1294899,26,SOUTH VALLOM
252224,Kalamassery,1294936,37,MUNICIPAL
252111,Payyannur,50435,3,VELLOOR EAST
252194,Thrissur,75844,3,PATTURAIKAL
252255,Kollam,56000,40,Bharanikkavu
252242,Cherthala,77756,5,Cherthala (M) - Ward No.5
259707,Karunagappally,1294364,18,THARAYILMUKKU
252159,koyilandy,56268,10,PAVU VAYAL
252180,Kunnamkulam,76551,31,ANJOORKUNNU
272912,Parappanangadi,1295309,26,Adiyil Beach
252149,Thalassery,56142,1,NITTOOR
252251,Thiruvalla,78043,18,Thiruvalla (M) - Ward No.18
252180,Kunnamkulam,1293766,32,ANJOOR
252252,Pathanamthitta,76727,3,Pathanamthitta (M) - Ward No.3
272905,Pattambi,1294457,26,Vadakku Muri
252247,Alappuzha,77890,44,Alappuzha (M) - Ward No.44
252251,Thiruvalla,78053,28,Thiruvalla (M) - Ward No.28
252181,Chavakkad,1293852,31,Thiruvathra
259711,Nileshwar,1294305,6,PATTENA
272911,Sulthanbathery,1294603,7,Pazhayari
252173,Ponnani,76430,33,THRIKKAVU
252227,Thrippunithura,76016,24,THIRUVAMKULAM TEMPLE
252157,Vatakara,1294906,46,MUKKOLA
252260,Thiruvananthapuram,56358,4,Sreekariyam
252226,Maradu,56237,11,KAIRALI NAGAR
252255,Kollam,55962,2,Sakthikulangara
272912,Parappanangadi,1295289,6,Moduvingal
252200,Kodungallur,1293839,35,T K S Puram
252220,Kochi,56225,40,Mamangalam
252174,Shoranur,76460,13,CHUDUVALATHUR
252260,Thiruvananthapuram,2513222,94,KANNANMOOLA
252238,Kottayam,76190,13,NAGAMPADOM SOUTH - Ward No.13
272906,Cherpulassery,1294506,18,Unginthara South
272880,Harippad,1305416,18,Nangyarkulangara
252258,Attingal,1294525,29,KOTTIYODE
252171,Perinthalmanna,75750,5,KULIRMALA
252157,Vatakara,49837,25,EDODI
272884,Sreekandapuram,1294200,25,Avanakkol
252160,Kozhikode,75714,50,Neduvattam
272907,Mannarkad,1294483,24,Perimbadari
252211,Aluva,49289,5,MANAPPURAM
252257,Varkala,50041,2,Varkala (M) - Ward No.2
252155,Kalpetta,49807,10,MUNCIPAL OFFICE
252256,Paravoor,50030,17,THEKKUMBHAGAM
252205,Chalakudy,1293795,35,Prasanthy Hospital
259710,Nilambur,1295257,7,MUMMULLY
272900,Feroke,1294706,35,Kotharthodu
252200,Kodungallur,78012,23,Kotta
252256,Paravoor,1294416,32,YAKSHIKKAV
272883,Kattappana,1293940,4,Kongini Padi - Ward No. 4
252261,Neyyattinkara,50299,21,CHAYKKOTTUKONAM
252173,Ponnani,76419,22,KARUKATHIRUTHI
259711,Nileshwar,1294330,31,KANICHIRA
272882,Piravom,1295016,7,Piravom Town
272891,Ettumanoor,1293886,33,Kacheri
272911,Sulthanbathery,1294602,6,Vengoor South
252236,Vaikom,77668,6,LINK ROAD - Ward No.6
252110,Kanhangad,76244,17,MATHOTH
252144,Koothuparamba,1294052,24,ELIPATTACHIRA
252249,Chengannur,76626,8,Chengannur (M) - Ward No.8
252159,koyilandy,56291,33,KORAYANGAD
252176,Palakkad,77837,25,CHIRAKKADU
272882,Piravom,1295036,27,Pazhoor North
252173,Ponnani,76437,40,CHERUPALLI
272902,Valanchery,1295422,11,Kammoottikkulam
252239,Changanassery,77747,28,ANANDAPURAM - Ward No.28
272885,Panoor,1294155,27,Pallikkuni
252248,Kayamkulam,76616,36,Kayamkulam (M) - Ward No.36
252254,Punalur,49443,7,MUZHAVARI
272911,Sulthanbathery,1294627,31,Puthikkadu
272881,Koothattukulam,1295075,1,MPI Ward
272890,Iritty,1294103,8,Narikkundam
252111,Payyannur,76286,28,GRAMAM EAST
252155,Kalpetta,49810,13,GRAMATHU VAYAL
252194,Thrissur,75876,35,PALLIKULAM
252205,Chalakudy,1293792,32,Thachudaparambu
272901,Kondotty,1295175,17,Poyilikkavu
252144,Koothuparamba,49740,17,THRUKKANNAPURAM
252159,koyilandy,56272,14,PANTHALAYANI CENTRAL
272904,Tanur,1295330,2,Pariyapuram
252204,Irinjalakuda,1293991,36,Fire Station
252175,Ottappalam,76485,11,KIZHAKKEKKAD
252184,Guruvayoor,1294002,27,Thiruvenkidom
252171,Perinthalmanna,75747,2,MANATHUMANGALAM
252260,Thiruvananthapuram,2513225,97,KULATHOOR
252248,Kayamkulam,76531,28,Kayamkulam (M) - Ward No.28
272897,Koduvally,1294754,12,Kareetti parambu West
252144,Koothuparamba,49729,6,ADIYARAPPARA
252224,Kalamassery,49492,9,VIDAKKUZHA
252220,Kochi,56211,26,Nazarat
252181,Chavakkad,77921,23,Blangad Beach
252242,Cherthala,77775,24,Cherthala (M) - Ward No.24
252215,Paravur,55908,17,PERUVARAM
272902,Valanchery,1295443,32,Vattappara
252224,Kalamassery,49490,7,SUB STATION
252125,Kannur,1294032,52,Thalikkavu
252227,Thrippunithura,76005,13,CHITHRAPUZHA
272880,Harippad,1305409,11,Pilappuzha South
252200,Kodungallur,1293848,44,Okey
252260,Thiruvananthapuram,2513227,99,POWNDUKADAVU
272883,Kattappana,1293948,12,KochuThovala - Ward No. 12
272903,Tirurangadi,1295390,18,Pullippara South
272891,Ettumanoor,1293870,17,JB LPS
259711,Nileshwar,1294302,3,KIZHAKKANKOZHUVAL
252260,Thiruvananthapuram,2513184,69,KALIPPANKULAM
252234,Palai,1293889,21,VELLAPPADU - Ward No.21
252224,Kalamassery,49594,22,PUNNAKKATTU
252184,Guruvayoor,76561,4,Iringapuram East
272900,Feroke,1294697,26,Nalloor
252261,Neyyattinkara,50295,17,VAZHUTHUR
252207,Perumbavoor,75918,14,NEELAMKULANGARA
272897,Koduvally,1294757,15,Choondappuram
252176,Palakkad,77818,6,THONIPPALAYAM
252184,Guruvayoor,1294008,33,Pookode West
252227,Thrippunithura,75997,5,I O C
272909,Wadakkanchery,1293915,21,Wadakkanchery Town
252180,Kunnamkulam,76550,30,THEKKANCHITTANJOOR
252139,Mattannur,75623,7,Kalaroad
252242,Cherthala,77764,13,Cherthala (M) - Ward No.13
272884,Sreekandapuram,1294178,3,Karayathum Chaal
272901,Kondotty,1295196,38,Thachathumparambu
252252,Pathanamthitta,76734,10,Pathanamthitta (M) - Ward No.10
272900,Feroke,1294690,19,Perumukham
252171,Perinthalmanna,1295526,32,SANGEETHA
252200,Kodungallur,1293832,28,Kunnamkulam
252255,Kollam,55991,31,Punthalathazham
252256,Paravoor,50037,24,MANIYAMKULAM
252247,Alappuzha,77808,4,Alappuzha (M) - Ward No.4
252108,Kasaragod,76295,5,KARANDAKKAD
252139,Mattannur,75638,22,Devarkad
252248,Kayamkulam,76617,37,Kayamkulam (M) - Ward No.37
252227,Thrippunithura,76003,11,ELAMANATHOPPU
272899,Ramanattukara,1294871,8,Kattayattu Thazham
252169,Manjeri,50148,21,THAMARASHERI
252253,Adoor,76752,2,Adoor (M) - Ward No.2
272903,Tirurangadi,1295407,35,Kottuvala Parambu
252111,Payyannur,76280,22,KANDANKALI SOUTH
252255,Kollam,55973,13,Vadakkumbhagam
252144,Koothuparamba,49744,21,POOKKODE
252171,Perinthalmanna,75769,24,VALAYAM MOOCHI
252239,Changanassery,77707,11,RAILWAY STATION - Ward No.11
252176,Palakkad,77853,41,MUNICIPAL OFFICE
272904,Tanur,1295345,17,Kannanthali
259710,Nilambur,1295275,25,MANALODI
252247,Alappuzha,77875,29,Alappuzha (M) - Ward No.29
252200,Kodungallur,78000,11,Narayanamangalam
252173,Ponnani,76439,42,PUTHUPONNANI NORTH
259708,Thrikkakara,1295129,30,VAZHAKKALA WEST
272904,Tanur,1295365,37,Pandara Kadappuram
252160,Kozhikode,75700,36,Kallai
252169,Manjeri,50135,8,CULLAKKAD
252261,Neyyattinkara,50282,4,KOOTTAPPANA
259710,Nilambur,1295255,5,CHARAMKULLAM
252176,Palakkad,77581,50,VADAKKANTHARA
252173,Ponnani,76406,9,KOTTATHARA
252208,Angamaly,75948,23,MYTHRI WARD
252184,Guruvayoor,76571,14,High School
252258,Attingal,50072,6,THACHOORKUNNU
252159,koyilandy,56265,7,PULIYANCHERI EAST
272906,Cherpulassery,1294515,27,Malmal Kunnu
252260,Thiruvananthapuram,2513154,45,KARAMANA
252181,Chavakkad,77905,7,Alumpady
272890,Iritty,1294122,27,Kattekkandam
252178,Chittur-Thathamangalam,1294428,26,SREEKURUMBAKKAVU
252259,Nedumangad,50250,3,ULIYOOR
272881,Koothattukulam,1295091,17,Chorakkuzhi
252159,koyilandy,56294,36,VIRUNNU KANDI
272907,Mannarkad,1294479,20,Parappuram
252171,Perinthalmanna,75758,13,MANAPPADI
272900,Feroke,1294707,36,Madathilpadam West
252258,Attingal,1294522,26,TOWN
272891,Ettumanoor,1293858,5,Klamattam
252230,Muvattupuzha,76054,13,EAST HIGH SCHOOL
252176,Palakkad,77825,13,PUTHUR NORTH
252224,Kalamassery,49493,10,PERINGAZHA
252238,Kottayam,76188,11,MALLUSSERRY - Ward No.11
252200,Kodungallur,77998,9,Viyyathumkulam
272884,Sreekandapuram,1294192,17,Nedungoor
252258,Attingal,50067,1,KOCHUVILA
272904,Tanur,1295344,16,Theyyala Railway Gate
272909,Wadakkanchery,1293914,20,Ottupara Town East
252169,Manjeri,50162,35,ARUKIZHAYA
252242,Cherthala,77771,20,Cherthala (M) - Ward No.20
252230,Muvattupuzha,76050,9,MARKET
252211,Aluva,76779,7,ST ANS CHURCH
252170,Malappuram,77566,25,KIZHAKKETHALA
252251,Thiruvalla,78048,23,Thiruvalla (M) - Ward No.23
252224,Kalamassery,49589,17,PULIYAMPURAM
252160,Kozhikode,1294928,73,Edakkadu
252218,Eloor,75969,11,ALUPURAM
252231,Kothamangalam,1294823,27,VILAYAL
252260,Thiruvananthapuram,56373,19,Kudappanakunnu
272901,Kondotty,1295165,7,Cheppilikkunnu
252259,Nedumangad,1294528,32,ARASUPARAMBU
252159,koyilandy,56285,27,VARAKUNNU
272890,Iritty,1294124,29,Chavassery
272885,Panoor,1294135,7,Palathayi
252160,Kozhikode,1294917,62,Moonalingal
252251,Thiruvalla,78046,21,Thiruvalla (M) - Ward No.21
252247,Alappuzha,77863,17,Alappuzha (M) - Ward No.17
272910,Mananthavady,1294565,5,Kallumottamkunnu
272904,Tanur,1295370,42,Chirakkal north
272897,Koduvally,1294747,5,Porngottoor
252256,Paravoor,50029,16,NERUKADAV
252242,Cherthala,77763,12,Cherthala (M) - Ward No.12
252178,Chittur-Thathamangalam,75805,2,BUS STAND WARD
272892,Erattupetta,1293805,4,Naduparambu - Ward No. 4
252226,Maradu,1295145,20,AMBEDKAR NAGAR
252174,Shoranur,76467,20,TOWN WEST
272892,Erattupetta,1293806,5,Murikkolil - Ward No.5
272901,Kondotty,1295188,30,Palakkaparambu
252251,Thiruvalla,77963,8,Thiruvalla (M) - Ward No.8
252175,Ottappalam,76481,7,PALAT ROAD
252171,Perinthalmanna,1295527,33,AALIKKAL
252211,Aluva,76791,19,THRIKKUNNATH
259707,Karunagappally,1294353,7,THACHAYIL
272897,Koduvally,1294767,25,Modern Bazaar
272910,Mananthavady,1294582,22,Chettappalam
272904,Tanur,1295351,23,Karad
252125,Kannur,75598,38,Adikadalayi
252180,Kunnamkulam,76549,29,ARTHAT SOUTH
252220,Kochi,56201,16,Edakochi South
272882,Piravom,1295023,14,Edappally chira
252157,Vatakara,49814,2,VEERANCHERI
252169,Manjeri,50128,1,KIDANGAZHI
252139,Mattannur,75620,4,Keecheri
272896,Payyoli,1294844,17,Thachenkunnu
252249,Chengannur,76634,16,Chengannur (M) - Ward No.16
252160,Kozhikode,49995,5,Mokavur
252226,Maradu,56240,14,NERAVATHU
252256,Paravoor,1294412,28,PUNJIRAKKULAM
259708,Thrikkakara,1295115,16,KAKKANADU
272902,Valanchery,1295444,33,Kanjippura
252239,Changanassery,77739,20,MANNAM NAGAR - Ward No.20
272901,Kondotty,1295176,18,Vaakkathodi
252173,Ponnani,76445,48,ALIYAR PALLI
252176,Palakkad,77843,31,PUTHUPPALLITHERUVU
252181,Chavakkad,77918,20,Manathala
272901,Kondotty,1295193,35,Parambaattu
272908,Pandalam,1294713,4,Mulambuzha East
272901,Kondotty,1295192,34,High Schoolpadi
272881,Koothattukulam,1295080,6,Paittakulam
272910,Mananthavady,1294583,23,Arattu thara
252261,Neyyattinkara,1294169,38,MANALOOR
252205,Chalakudy,76711,17,Chenathunadu
252234,Palai,76129,11,CHETHIMATTOM - Ward No.11
252178,Chittur-Thathamangalam,75804,1,CHERUMKODE
252108,Kasaragod,76321,31,THAYALANGADI
252125,Kannur,49689,12,Kakkadu North
272896,Payyoli,1294837,10,Ayanikkad South
252258,Attingal,50068,2,ALAMCODE
252231,Kothamangalam,76068,4,KARINGAZHA SCHOOL
272904,Tanur,1295366,38,Chappappadi
252258,Attingal,50070,4,L. M. S
259707,Karunagappally,1294349,3,MARUTHOORKULANGARA L.P.S
252111,Payyannur,76277,19,TOWN WARD
252173,Ponnani,76438,41,PUTHUPONNANI SOUTH
252205,Chalakudy,76714,20,Housing Board
272883,Kattappana,1293950,14,Parakkadavu - Ward No. 14
272915,Anthur,1294220,15,Koval
252215,Paravur,1294943,25,KEDAMANGALAM PAPPUKUTTY
252220,Kochi,56196,11,Thoppumpady
252200,Kodungallur,1293833,29,Kandamkulam
252234,Palai,76124,6,PULIMALAKUNNU - Ward No.6
252234,Palai,76136,18,MUKKALIKUNNU - Ward No.18
252227,Thrippunithura,76013,21,MARKET
252248,Kayamkulam,76524,21,Kayamkulam (M) - Ward No.21
252184,Guruvayoor,76572,15,Mammiyoor
272915,Anthur,1294224,19,Thalivayal
252125,Kannur,1294035,55,Panjikkayil
252250,Mavelikkara,76646,6,Mavelikkara (M) - Ward No.6
259708,Thrikkakara,1295141,42,MAMBILLIPARAMBU
252178,Chittur-Thathamangalam,75806,3,ARANGAM WARD
252112,Taliparamba,50443,29,POOKOTH THERU
272904,Tanur,1295337,9,Kunnumpuram Central
252204,Irinjalakuda,1293995,40,Thaliyakonam North
252251,Thiruvalla,78044,19,Thiruvalla (M) - Ward No.19
252157,Vatakara,49828,16,KALLUNIRA
272909,Wadakkanchery,1293898,4,Padinjarekkara
272897,Koduvally,1294770,28,Koduvally East
259710,Nilambur,1295283,33,KULAKKADAM
252174,Shoranur,76455,8,ARANI
252181,Chavakkad,77920,22,Madekkadavu
252108,Kasaragod,76296,6,ANABAGILU
252220,Kochi,56218,33,Elamakkara North
252205,Chalakudy,76712,18,Gayathry Asram
252238,Kottayam,76192,15,MOUNT CARMEL - Ward No.15
272908,Pandalam,1294718,9,Ulamayil
252234,Palai,76120,2,MUNDUPALAM - Ward No.2
252256,Paravoor,50020,7,AYIRAVILLY
272890,Iritty,1294116,21,Narayambara
272897,Koduvally,1294762,20,Pravil
272881,Koothattukulam,1295094,20,Thalikkunnu
252204,Irinjalakuda,76679,7,Mapranam
272898,Mukkom,1294798,9,Manga Poyyil
252261,Neyyattinkara,1294174,43,ATHIYANNOOR
272902,Valanchery,1295424,13,Maran Kunnu
252200,Kodungallur,77997,8,Thyveppu
252178,Chittur-Thathamangalam,75817,14,ARYAMBALLAM
252170,Malappuram,56337,2,NOORENGALMUKKU
252253,Adoor,1294272,26,Adoor (M) - Ward No.26
272889,Kottarakkara,1294410,29,Palammodu
252242,Cherthala,77754,3,Cherthala (M) - Ward No.3
252238,Kottayam,1293790,52,GANDHI NAGAR SOUTH - Ward No.52
272892,Erattupetta,1293802,1,Edathumkunnu - Ward No. 1
272910,Mananthavady,1294571,11,Cheroor
252125,Kannur,75597,37,Thottada
252108,Kasaragod,1294292,38,LIGHT HOUSE
252247,Alappuzha,77869,23,Alappuzha (M) - Ward No.23
272912,Parappanangadi,1295308,25,Uppunnippuram
272880,Harippad,1305400,2,Thulamparambu North
259709,Kottakkal,1295210,11,VALIYAPARAMBA
252175,Ottappalam,1294294,31,KUMMAMPARA
272880,Harippad,1305422,24,DKNM LP School
252220,Kochi,1294551,72,Pottakuzhi
252111,Payyannur,76274,16,PERUMBA
252180,Kunnamkulam,75830,2,KIZHOOR SOUTH
252173,Ponnani,76423,26,KADAVAND NORTH
252174,Shoranur,76454,7,PARAKUTTIKAVU
272900,Feroke,1294691,20,West Perumukham
272883,Kattappana,1293963,27,Thovarayar - Ward No. 27
252251,Thiruvalla,78057,32,Thiruvalla (M) - Ward No.32
252249,Chengannur,76632,14,Chengannur (M) - Ward No.14
252233,Thodupuzha,76111,21,COLLEGE - Ward No.21
252176,Palakkad,77849,37,KALLIKKADU
252220,Kochi,56200,15,Edakochi North
252155,Kalpetta,1294560,28,MARAVAYAL
252226,Maradu,1295151,26,PERINGATTU PARAMBU
272898,Mukkom,1294793,4,Kallurutti North
252249,Chengannur,1294544,26,Chengannur (M) - Ward No.26
252157,Vatakara,49823,11,KUZHICHAL
252160,Kozhikode,50008,18,Mayanad
272892,Erattupetta,1293816,15,Safa Nagar - Ward No. 15
272901,Kondotty,1295178,20,Musliyaarangadi
252125,Kannur,1294031,51,Kanathoor
272908,Pandalam,1294739,30,M S M Ward
252220,Kochi,77624,57,Kadavanthra
252149,Thalassery,56150,9,KOMATH PARA
252220,Kochi,56214,29,Island North
272911,Sulthanbathery,1294626,30,Beenachi
252234,Palai,1293890,22,ARUNAPURAM - Ward No.22
252258,Attingal,50079,13,AMBALAM MUKKU
252125,Kannur,75587,27,Mele Chovva
259710,Nilambur,1295282,32,VAREDEMPADAM
252125,Kannur,75584,24,Edachovva
252256,Paravoor,50021,8,PERAAL
252181,Chavakkad,77911,13,Palayoor South
252174,Shoranur,1294278,31,ANTHIMAHAKALANCHIRA
272909,Wadakkanchery,1293913,19,Enkakkadu
252181,Chavakkad,77925,27,Parappilthazham
272891,Ettumanoor,1293860,7,Kattachira
272890,Iritty,1294123,28,Chavassery Town
252125,Kannur,75591,31,Attadappa
272885,Panoor,1294139,11,Kannamvelli
252253,Adoor,76759,9,Adoor (M) - Ward No.9
252257,Varkala,2513099,33,KURAKKANNI
252160,Kozhikode,75689,25,Kottoli
252157,Vatakara,49838,26,KARIMBANA
252207,Perumbavoor,75922,18,MARUTH KAVALA
252251,Thiruvalla,77961,6,Thiruvalla (M) - Ward No.6
272882,Piravom,1295025,16,Namakkuzhi
272910,Mananthavady,1294563,3,Jessi
252194,Thrissur,75890,49,ELTHURUTH
252175,Ottappalam,76480,6,AREEKKAPPADAM
272911,Sulthanbathery,1294605,9,Armadu
272898,Mukkom,1294790,1,Nedukil
259711,Nileshwar,1294317,18,PALLIKKARA-II
252181,Chavakkad,77914,16,Chavakkad Town
252184,Guruvayoor,76560,3,Pookode East
259709,Kottakkal,1295229,30,THOKKAMBARA
259710,Nilambur,1295251,1,ASUPATHRIKUNU
