Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
251312,Akola,65240,14,Akola (M Cl) - Ward No 14,
251328,Amravati,46057,69,Amravati (M Corp.) - Ward No.69,
276283,BHAMRAGAD,1822445,1,BHAMRAGAD(NP)WARD NO-1,
251554,Jamkhed,2340908,9,Jamkhed (MC) - Ward No. 9,
276416,VADUJ,1748936,1,Vaduj Nagarpanchayat Ward No.1,
251305,Buldana,65190,17,Buldana (M Cl) - Ward No.17,
251619,Ichalkaranji,1822669,28,Ward No.28,
251629,Murgud,73673,3,Ward No.3,
251405,Kundalwadi,47332,4,Kundalwadi (M CI) - Ward No.4,
276319,SAKOLI,2302726,7,Sakoli ( M CI ) - Ward No. 7,
251565,Udgir,62408,13,Udgir (M Cl) - Ward No 13,
251548,Ahmadnagar,58475,28,Ahmadnagar (M Cl) - Ward No.28,
276277,DEOLA,2313640,17,Deola (Mu Cl) - Ward No.17,
251548,Ahmadnagar,58484,37,Ahmadnagar (M Cl) - Ward No.37,
276277,DEOLA,2313634,11,Deola (Mu Cl) - Ward No.11,
251488,Greater Mumbai,1291653,99,H/West - Ward No. 99,
251358,Mahadula,1306977,8,Mahadula (CT) - Ward No.8,
251548,Ahmadnagar,58486,39,Ahmadnagar (M Cl) - Ward No.39,
251338,Hinganghat,46327,26,Hinganghat (M Cl) - Ward No.26,
251585,Panchgani,71250,9,Panchgani (M Cl) - Ward No.9,
276302,MADHA,1306244,1,Madha (N P)-Ward No.1,
251608,Rajapur,73168,6,Rajapur (M Cl) - Ward No.6,
275726,SHIRUR KASAR,1825156,6,Shirur Kasar (N P) - Ward No.6,
251375,Bhadravati,2484525,19,Bhadravati (M Cl) - Ward No. 19,
276321,Devgad-Jamsande,1304845,1,ward no.1,
251488,Greater Mumbai,1291704,150,M/West - Ward No. 150,
251512,Mhasla,1306374,4,Ward No 4,
251416,Parbhani,47608,34,Parbhani (M Cl) - Ward No.34,
251447,Sinnar,48025,12,Sinnar (Mu Cl) - Prabhag No.12,
276635,Shirol,1826023,8,Ward No.8,
251438,Malegaon,62064,9,Malegaon (Mu Corp. + OG) WARD NO. 09,
251615,Panhala,73304,16,Panhala (M Cl) - Ward No.16,
276315,TALASARI,1933328,1,Talasari (N P) - Ward No.1,
251477,Bhiwandi,48665,64,Bhiwandi (M Cl) - Ward No.64,
251599,Dapoli Camp,2307931,5,Dapoli NP Ward No. 5,
251483,Kalyan-Dombivli,2517875,115,Kalyan-Dombivli (M Corp.) - Ward No.115,
251582,Maindargi,71000,8,Maindargi (M Cl) - Ward No.8,
251485,Ambarnath,48996,26,New Bhendipada,
276355,JIWATI,2311938,14,Jiwati (N P) - Ward No. 14,
263884,KASAI DODAMARG,1304879,2,Ward No. 2,
290358,Kadegaon.,1727642,7,Kadegaon (MCI) Ward No.7,
251604,Guhagar,2307919,9,Guhagar NP Ward No. 9,
276417,DAHIWADI,1756017,5,Dahivadi Nagarpanchayat Ward No.5,
276332,BARSHITAKLI,1306039,8,Barshitakli - Ward No.8,
251310,Akot,65208,10,Akot (M Cl) - Ward No.10,
251483,Kalyan-Dombivli,48875,52,Kalyan-Dombivli (M Corp.) - Ward No.52,
251471,Thane,62737,1,Thane (M Corp.) - Ward No.1,
251570,Tuljapur,2189,19,Tuljapur (M Cl) - Ward No.19,
251528,Pimpri Chinchwad,49109,1,Pimpri Chinchwad (M Corp.) - Ward No.1,
276283,BHAMRAGAD,1822459,15,BHAMRAGAD(NP)WARD NO-15,
251520,Chakan,1306620,13,Chakan (M CI) - Ward No.13,
251485,Ambarnath,48930,4,Navrepark-Narayn nagar,
251561,Latur,77209,42,Latur (M Cl) - Ward No.42,
276281,CHANDWAD,1711055,3,Chandwad (Mu. CI)- Ward No.03 03,
251345,Khapa,66273,2,Khapa (M Cl)  Ward No.2,
251308,Lonar,45504,4,Lonar (M Cl) - Ward No.4,
251567,Bhum,77248,14,Bhum (M Cl) - Ward No.14,
251488,Greater Mumbai,1291694,140,M/East - Ward No. 140,
290433,Chandgad.,1828914,5,Ward No.5,
251424,Ambad,47741,2,Ambad (M CI) - Ward No 2,
251350,Kanhan - Pipri,46715,1,Kanhan Pipri (M Cl)  Ward No.1,
251463,Vasai-Virar,48117,25,Virar (M Cl) - Ward No.25,
253139,Jamner,45369,18,Pachora (M Cl) - Ward No.18,
276365,SALEKASA,1884833,10,Salekasa (N P) - Ward No.10,
251306,Deulgaon Raja,45483,17,Deulgaon Raja (M Cl) - Ward No.17,
276635,Shirol,1826019,4,Ward No.4,
276636,Poladpur,1798014,3,Poladpur N P Ward No 3,
251358,Mahadula,66578,4,Mahadula (CT) - Ward No.4,
276376,RENAPUR,1758371,7,Renapur  (N P)- Word No.7,
251442,Nashik,3131,100,Nashik (M Corp.) - Ward No.100,
251413,Basmath,47520,6,Basmath (M Cl) - Ward No.6,
251616,Vadgaon Kasba,73318,11,Vadgaon Kasba (M Cl) - Ward No.11,
276623,NAIGAON (KHAIRGAON),1817384,11,Naigaon ( N P) - Ward No. 11,
276331,SHEVGAON,2405447,17,Shevgaon (MC) -Ward No 17,
251630,Ajara,1828419,16,Ward No. 16,
251428,Aurangabad,61792,51,Aurangabad (M Corp.) - Ward No.51,
276278,KALWAN,2313605,16,Kalwan (Mu Cl) - Ward No.16,
276274,SANGRAMPUR,2309221,8,Ward No  8,
251342,Kalameshwar,46369,4,Kalameshwar(M Cl) - Ward No.4,
251488,Greater Mumbai,1291750,196,G/South - Ward No. 196,
251433,Paithan,62054,16,Paithan (M Cl) - Ward No.16,
259672,MOUDA,1306964,6,Mouda (N P) -Ward No. 6,
251639,Sangli-Miraj Kupwad,77458,48,Sangli-Miraj Kupwad (M Corp.) - Ward No.48,
276332,BARSHITAKLI,1306040,9,Barshitakli - Ward No.9,
276325,MOHADI,2302748,1,Mohadi (NP) - Ward No. 1,
251405,Kundalwadi,47335,7,Kundalwadi (M CI) - Ward No.7,
272845,Zari Zamani,1306541,9,Zari Jamni Nagarpanchayat Ward No.9,
277411,Butibori,1306569,3,Butibori (M Cl) Ward  No. 3,
276297,PALAM,2503451,12,Ward No 12,
251546,Pathardi,58435,6,Pathardi (M Cl) - Ward No 6,
275729,Karjat,2405383,4,Karjat (NP) - Ward No.4,
251625,Kolhapur,73412,25,Ward No.25,
251303,Mehkar,45444,17,Mehkar (M Cl) - Ward No.17,
251439,Nandgaon,47866,3,Nandgaon (Mu Cl) - Ward No.03,
251536,Baramati,77128,1,Baramati (M Cl)  Ward No.1,
251438,Malegaon,62082,27,Malegaon (Mu Corp. + OG) WARD NO. 27,
251440,Manmad,47897,17,Manmad (Mu Cl) - Ward No.17,
251277,Shahade,55240,9,Shahade (M Cl) - Ward No.9,
251522,Talegaon Dabhade,49092,6,Talegaon Dabhade (M Cl)  Ward No.6,
251421,Purna,47675,18,Purna (M Cl) - Ward No.18,
251639,Sangli-Miraj Kupwad,77416,6,Sangli-Miraj Kupwad (M Corp.) - Ward No.6,
251356,Kamptee,46747,5,Kamptee (M Cl)  Ward No.5,
251554,Jamkhed,58815,2,Jamkhed (MC) - Ward No.  2,
251483,Kalyan-Dombivli,2517864,104,Kalyan-Dombivli (M Corp.) - Ward No.104,
251319,Washim,2322958,10,Washim(M Cl)- Ward No.10,
251301,Malkapur,45418,16,Malkapur (M Cl) - Ward No.16,
276380,Ashti (Wardha),1741554,3,Ward no.3,
276348,KHANAPUR,1728061,15,Khanapur (MCI) Ward No.15,
276283,BHAMRAGAD,1822455,11,BHAMRAGAD(NP)WARD NO-11,
251589,Mhaswad,71289,7,Mhaswad (M Cl)  Ward No.7,
251447,Sinnar,48021,8,Sinnar (Mu Cl) - Prabhag No.08,
251425,Partur,47758,2,Partur (M CI) -Ward No.2,
276310,MAREGAON,1306501,3,Maregaon Nagarpanchayat Ward No.3,
251572,Murum,77259,8,Murum (M Cl) - Ward No.8,
276296,HUPARI,1846940,9,Ward No.9,
276415,MEDHA,1749495,5,Medha Nagarpanchayat Ward No.5,
275730,Parner,2405430,17,Parner (NP) - Ward No. 17,
251472,Navi Mumbai,48170,3,Navi Mumbai (M Corp.) - Ward No.3,
251511,Shrivardhan,49280,4,Shrivardhan (M Cl) - Ward No.4 &#2344; &#2346; &#2358;&#2366;&#2355;&#2366; &#2325;&#2381;&#2352; 7,
263834,Vabhave Vaibhavwadi Nagar Panchayat,1304904,10,Ward No. 10,
251442,Nashik,47937,30,Nashik (M Corp.) - Ward No.30,
296910,Sengaon,1793750,12,Sengaon NP - Ward No. 12,
251384,Rajura,2312251,12,Rajura (M Cl) - Ward No. 12,
276267,KHALAPUR,1306305,2,Ward No 2,
251310,Akot,65200,2,Akot (M Cl) - Ward No.2,
251428,Aurangabad,61760,19,Aurangabad (M Corp.) - Ward No.19,
251552,Deolali Pravara,58797,1,Deolali Pravara (MC) - Ward No. 1,
