Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249271,Phaphund,4818,4,Phaphund (NP) - Ward No.4,
249301,Samthar,5475,4,Samthar (MB) - Ward No.4,
248902,Bhokarhedi,23950,12,Bhokarhedi (NP) - Ward No.12,
249496,Chitbara Gaon,71634,7,Chitbara Gaon (NP) - Ward No.7,
248974,Agarwal Mandi,32251,5,Agarwal Mandi (NP) - Ward No.5,
249208,Beniganj,32079,2,Beniganj (NP) - Ward No.2,
249254,Gursahaiganj,75185,12,Gursahaiganj (MB) - SAROJININAGAR,
249444,Gorakhpur,5732,18,Gorakhpur (M Corp.) - Ward No.18,
249212,Bangarmau,70089,23,Bangarmau (MB) - Ward No.23,
248977,Patla,32282,7,Kutiwala-7,
249276,Rura,4972,5,Rura (NP) - Ward No.5,
249314,Jhansi,6728,7,Jhansi (MB) - Ward No.7,
248936,Narauli,30548,9,Narauli (NP) - Ward No.9,
249518,Pt Deen Dayal Nagar(Mughalsarai),25146,8,Mughalsarai (MB) - Ward No.8,
249088,Amanpur,29527,4,Amanpur (NP) - Ward No.4,
249126,Budaun,30187,4,Budaun (MB) - Ward No.4,
248991,Hapur,59750,10,Patrapuri - Ward No.10,
249214,Ugu,66769,9,Ugu (NP) - Ward No.9,
249154,Nawabganj(Bareilly),30666,13,Nawabganj (MB) - Ward No.13,
249286,Kanpur,5129,84,Kanpur (M Corp.) - Ward No.84,
249401,Musafirkhana,4048,6,Musafirkhana (NP) - Ward No.6,
249245,Parsadepur,1062,1,Parsadepur (NP) - Ward No.1,
249141,Mirganj,30360,1,Mirganj (NP) - Ward No.1,
249457,Sewarhi,71728,13,Sewarhi - Ward No.13,
248998,Dankaur,59778,10,Dankaur (NP) - Ward No.10,
249261,Jaswantnagar,75209,1,Jaswantnagar (MB) - Ward No.1,
249207,Kachhauna Patseni,32069,3,Kachhauna Patseni (NP) - Ward No.3,
249531,Varanasi,25221,15,Nadesar,
249421,Colonelganj,4293,15,Colonelganj (MB) - Ward No.15,
248145,Domariyaganj,604260,2,Lohiya Nagar,
249296,Kadaura,5421,6,Kadaura (NP) - Ward No.6,
249092,Sidhpura,29583,5,Sidhpura (NP) - Ward No.5,
249108,Bhogaon,29804,1,Bhogaon (NP) - Ward No.1,
249296,Kadaura,5423,8,Kadaura (NP) - Ward No.8,
